gene_symbol	uniprot_acc	in_universe	is_bench	topo_gpi_anchored	topo_gpcr_7tm	topo_multi_pass_tm	topo_single_pass_tm	topo_signal_only_secreted	topo_inner_leaflet_lipidated	topo_no_tm_no_signal	up_has_glyc	deeptm_TM_NO_SP
GPR15	P49685	True	False	0	1	0	0	0	0	0	0	1
GPR150	Q8NGU9	True	False	0	1	0	0	0	0	0	0	1
GPR151	Q8TDV0	True	False	0	1	0	0	0	0	0	1	1
GPR152	Q8TDT2	True	False	0	1	0	0	0	0	0	0	1
GPR153	Q6NV75	True	False	0	1	0	0	0	0	0	0	1
GPR156	Q8NFN8	True	False	0	1	0	0	0	0	0	1	1
GPR157	Q5UAW9	True	False	0	1	0	0	0	0	0	0	1
GPR158	Q5T848	True	False	0	1	0	0	0	0	0	1	0
GPR15LG	Q6UWK7	True	False	0	0	0	0	1	0	0	1	0
GPR160	Q9UJ42	True	False	0	1	0	0	0	0	0	1	1
GPR161	Q8N6U8	True	False	0	1	0	0	0	0	0	1	1
GPR162	Q16538	True	False	0	1	0	0	0	0	0	1	1
GPR17	Q13304	True	False	0	1	0	0	0	0	0	1	1
GPR171	O14626	True	False	0	1	0	0	0	0	0	1	1
GPR173	Q9NS66	True	False	0	1	0	0	0	0	0	1	1
GPR174	Q9BXC1	True	False	0	1	0	0	0	0	0	1	1
GPR176	Q14439	True	False	0	1	0	0	0	0	0	1	1
GPR179	Q6PRD1	True	False	0	1	0	0	0	0	0	1	0
GPR18	Q14330	True	False	0	1	0	0	0	0	0	1	1
GPR180	Q86V85	True	False	0	0	1	0	0	0	0	1	0
GPR183	P32249	True	False	0	1	0	0	0	0	0	0	1
GPR19	Q15760	True	False	0	1	0	0	0	0	0	1	1
GPR20	Q99678	True	False	0	1	0	0	0	0	0	1	1
GPR21	Q99679	True	False	0	1	0	0	0	0	0	1	1
GPR22	Q99680	True	False	0	1	0	0	0	0	0	1	1
GPR25	O00155	True	False	0	1	0	0	0	0	0	0	1
GPR26	Q8NDV2	True	False	0	1	0	0	0	0	0	0	1
GPR27	Q9NS67	True	False	0	1	0	0	0	0	0	1	1
GPR3	P46089	True	False	0	1	0	0	0	0	0	1	1
GPR31	O00270	True	False	0	1	0	0	0	0	0	1	1
GPR32	O75388	True	False	0	1	0	0	0	0	0	1	1
GPR33	Q49SQ1	True	False	0	1	0	0	0	0	0	1	1
GPR34	Q9UPC5	True	False	0	1	0	0	0	0	0	1	1
GPR35	Q9HC97	True	False	0	1	0	0	0	0	0	1	1
GPR37	O15354	True	False	0	1	0	0	0	0	0	1	0
GPR37L1	O60883	True	False	0	1	0	0	0	0	0	1	0
GPR39	O43194	True	False	0	1	0	0	0	0	0	1	1
GPR4	P46093	True	False	0	1	0	0	0	0	0	1	1
GPR42	O15529	True	False	0	1	0	0	0	0	0	1	1
GPR45	Q9Y5Y3	True	False	0	1	0	0	0	0	0	1	1
GPR50	Q13585	True	False	0	1	0	0	0	0	0	0	1
GPR52	Q9Y2T5	True	False	0	1	0	0	0	0	0	1	1
GPR55	Q9Y2T6	True	False	0	1	0	0	0	0	0	1	1
GPR6	P46095	True	False	0	1	0	0	0	0	0	1	1
GPR61	Q9BZJ8	True	False	0	1	0	0	0	0	0	1	1
GPR62	Q9BZJ7	True	False	0	1	0	0	0	0	0	1	1
GPR63	Q9BZJ6	True	False	0	1	0	0	0	0	0	1	1
GPR65	Q8IYL9	True	False	0	1	0	0	0	0	0	1	1
GPR68	Q15743	True	False	0	1	0	0	0	0	0	1	1
GPR75	O95800	True	False	0	1	0	0	0	0	0	1	1
GPR78	Q96P69	True	False	0	1	0	0	0	0	0	0	1
GPR82	Q96P67	True	False	0	1	0	0	0	0	0	1	1
GPR83	Q9NYM4	True	False	0	1	0	0	0	0	0	1	0
GPR84	Q9NQS5	True	False	0	1	0	0	0	0	0	1	1
GPR85	P60893	True	False	0	1	0	0	0	0	0	1	1
GPR87	Q9BY21	True	False	0	1	0	0	0	0	0	1	1
GPR88	Q9GZN0	True	False	0	1	0	0	0	0	0	1	1
GPRC5A	Q8NFJ5	True	False	0	1	0	0	0	0	0	1	1
GPRC5B	Q9NZH0	True	False	0	1	0	0	0	0	0	1	0
GPRC5C	Q9NQ84	True	False	0	1	0	0	0	0	0	1	0
GPRC5D	Q9NZD1	True	True	0	1	0	0	0	0	0	0	1
GPRC6A	Q5T6X5	True	False	0	1	0	0	0	0	0	1	0
GPX5	O75715	True	False	0	0	0	0	1	0	0	0	0
GREM1	O60565	True	False	0	0	0	0	1	0	0	1	0
GREP1	A0A0J9YXV3	True	False	0	0	0	0	1	0	0	0	0
GRIA1	P42261	True	False	0	0	1	0	0	0	0	1	0
GRIA2	P42262	True	False	0	0	1	0	0	0	0	1	0
GRIA3	P42263	True	False	0	0	1	0	0	0	0	1	0
GRIA4	P48058	True	False	0	0	1	0	0	0	0	1	0
GRID1	Q9ULK0	True	False	0	0	1	0	0	0	0	1	0
GRID2	O43424	True	False	0	0	1	0	0	0	0	1	0
GRIK1	P39086	True	False	0	0	1	0	0	0	0	1	0
GRIK2	Q13002	True	False	0	0	1	0	0	0	0	1	0
GRIK3	Q13003	True	False	0	0	1	0	0	0	0	1	0
GRIK4	Q16099	True	False	0	0	1	0	0	0	0	1	0
GRIK5	Q16478	True	False	0	0	1	0	0	0	0	1	0
GRIN1	Q05586	True	False	0	0	1	0	0	0	0	1	0
GRIN2A	Q12879	True	False	0	0	1	0	0	0	0	1	0
GRIN2B	Q13224	True	False	0	0	1	0	0	0	0	1	0
GRIN2C	Q14957	True	False	0	0	1	0	0	0	0	1	0
GRIN2D	O15399	True	False	0	0	1	0	0	0	0	1	0
GRIN3A	Q8TCU5	True	False	0	0	1	0	0	0	0	1	0
GRIN3B	O60391	True	False	0	0	1	0	0	0	0	1	0
GRINA	Q7Z429	True	False	0	0	1	0	0	0	0	0	1
GRM1	Q13255	True	False	0	1	0	0	0	0	0	1	0
GRM2	Q14416	True	False	0	1	0	0	0	0	0	1	0
GRM3	Q14832	True	False	0	1	0	0	0	0	0	1	0
GRM4	Q14833	True	True	0	1	0	0	0	0	0	1	0
GRM5	P41594	True	False	0	1	0	0	0	0	0	1	0
GRM6	O15303	True	False	0	1	0	0	0	0	0	1	0
GRM7	Q14831	True	False	0	1	0	0	0	0	0	1	0
GRM8	O00222	True	False	0	1	0	0	0	0	0	1	0
GRN	P28799	True	False	0	0	0	0	1	0	0	1	0
GRPR	P30550	True	False	0	1	0	0	0	0	0	1	1
GSDMA	Q96QA5	True	False	0	0	1	0	0	0	0	0	0
GSDMB	Q8TAX9	True	False	0	0	1	0	0	0	0	0	0
GSDMC	Q9BYG8	True	False	0	0	0	0	0	0	1	0	0
GSDMD	P57764	True	False	0	0	1	0	0	0	0	1	0
GSDME	O60443	True	False	0	0	0	0	0	0	1	0	0
GSG1	Q2KHT4	True	False	0	0	1	0	0	0	0	0	1
GSG1L	Q6UXU4	True	False	0	0	1	0	0	0	0	0	1
GSG1L2	A8MUP6	True	False	0	0	1	0	0	0	0	1	1
GSN	P06396	True	False	0	0	0	0	1	0	0	0	0
GUCA2A	Q02747	True	False	0	0	0	0	1	0	0	0	0
GUCY2C	P25092	True	True	0	0	0	1	0	0	0	1	0
GUCY2D	Q02846	True	False	0	0	0	1	0	0	0	1	0
GUCY2F	P51841	True	False	0	0	0	1	0	0	0	0	0
GUSB	P08236	True	False	0	0	0	0	1	0	0	1	0
GYPA	P02724	True	True	0	0	0	1	0	0	0	1	0
GYPB	P06028	True	False	0	0	0	1	0	0	0	1	0
GYPC	P04921	True	False	0	0	0	1	0	0	0	1	1
GYPE	P15421	True	False	0	0	0	1	0	0	0	0	0
H2BC12	O60814	True	False	0	0	0	0	0	0	1	1	0
H2BC12L	P57053	True	False	0	0	0	0	0	0	1	1	0
H2BC26	Q8N257	True	False	0	0	0	0	0	0	1	1	0
H2BC4	P62807	True	False	0	0	0	0	0	0	1	1	0
H4C3	P62805	True	False	0	0	0	0	0	0	1	0	0
HABP2	Q14520	True	False	0	0	0	0	1	0	0	1	0
HAPLN1	P10915	True	False	0	0	0	0	0	0	1	1	0
HAPLN3	Q96S86	True	False	0	0	0	0	1	0	0	0	0
HAPLN4	Q86UW8	True	False	0	0	0	0	1	0	0	1	0
HARBI1	Q96MB7	True	False	0	0	0	0	0	0	1	0	0
HARS1	P12081	True	False	0	0	0	0	0	0	1	0	0
HAS3	O00219	True	False	0	0	1	0	0	0	0	1	1
HAVCR1	Q96D42	True	False	0	0	0	1	0	0	0	1	0
HAVCR2	Q8TDQ0	True	False	0	0	0	1	0	0	0	1	0
HBEGF	Q99075	True	False	0	0	0	1	0	0	0	1	0
HCAR1	Q9BXC0	True	False	0	1	0	0	0	0	0	1	1
HCAR2	Q8TDS4	True	False	0	1	0	0	0	0	0	0	1
HCAR3	P49019	True	False	0	1	0	0	0	0	0	0	1
HCN1	O60741	True	False	0	0	1	0	0	0	0	1	1
HCN2	Q9UL51	True	False	0	0	1	0	0	0	0	1	1
HCN3	Q9P1Z3	True	False	0	0	1	0	0	0	0	1	1
HCN4	Q9Y3Q4	True	False	0	0	1	0	0	0	0	1	1
HCRTR1	O43613	True	False	0	1	0	0	0	0	0	1	1
HCRTR2	O43614	True	False	0	1	0	0	0	0	0	1	1
HCST	Q9UBK5	True	False	0	0	0	1	0	0	0	0	0
HDAC3	O15379	True	False	0	0	0	0	0	0	1	0	0
HEG1	Q9ULI3	True	False	0	0	0	1	0	0	0	1	0
HEPACAM	Q14CZ8	True	False	0	0	0	1	0	0	0	1	0
HEPACAM2	A8MVW5	True	False	0	0	0	1	0	0	0	1	0
HEPH	Q9BQS7	True	False	0	0	0	1	0	0	0	1	0
HEPHL1	Q6MZM0	True	False	0	0	0	1	0	0	0	1	0
HEXD	Q8WVB3	True	False	0	0	0	0	0	0	1	0	1
HFE	Q30201	True	False	0	0	0	1	0	0	0	1	0
HGSNAT	Q68CP4	True	False	0	0	1	0	0	0	0	1	0
HHIP	Q96QV1	True	False	0	0	0	0	1	0	0	1	0
HHIPL2	Q6UWX4	True	False	0	0	0	0	1	0	0	1	0
HHLA1	C9JL84	True	False	0	0	0	0	1	0	0	1	0
HHLA2	Q9UM44	True	False	0	0	0	1	0	0	0	1	0
HILPDA	Q9Y5L2	True	False	0	0	0	1	0	0	0	0	0
HJV	Q6ZVN8	True	False	1	0	0	0	0	0	0	1	0
HLA-B	P01889	True	False	0	0	0	1	0	0	0	1	0
HLA-C	P10321	True	False	0	0	0	1	0	0	0	1	0
HLA-DOB	P13765	True	False	0	0	0	1	0	0	0	1	0
HLA-DPA1	P20036	True	False	0	0	0	1	0	0	0	1	0
HLA-DPB1	P04440	True	False	0	0	0	1	0	0	0	1	0
HLA-DQA1	P01909	True	False	0	0	0	1	0	0	0	1	0
HLA-DQA2	P01906	True	False	0	0	0	1	0	0	0	1	0
HLA-DQB1	P01920	True	False	0	0	0	1	0	0	0	1	0
HLA-DQB2	P05538	True	False	0	0	0	1	0	0	0	1	0
HLA-DRA	P01903	True	False	0	0	0	1	0	0	0	1	0
HLA-DRB1	P01911	True	False	0	0	0	1	0	0	0	1	0
HLA-DRB3	P79483	True	False	0	0	0	1	0	0	0	1	0
HLA-DRB4	P13762	True	False	0	0	0	1	0	0	0	1	0
HLA-DRB5	Q30154	True	False	0	0	0	1	0	0	0	1	0
HLA-E	P13747	True	False	0	0	0	1	0	0	0	1	0
HLA-F	P30511	True	False	0	0	0	1	0	0	0	1	0
HLA-G	P17693	True	False	0	0	0	1	0	0	0	1	0
HMGB1	P09429	True	True	0	0	0	0	0	0	1	0	0
HMGB2	P26583	True	False	0	0	0	0	0	0	1	0	0
HMGB3	O15347	True	False	0	0	0	0	0	0	1	0	0
HMGN2	P05204	True	False	0	0	0	0	0	0	1	0	0
HMMR	O75330	True	False	0	0	0	0	0	0	1	1	0
HPN	P05981	True	False	0	0	0	1	0	0	0	1	1
HPSE	Q9Y251	True	False	0	0	0	0	1	0	0	1	0
HPSE2	Q8WWQ2	True	False	0	0	0	0	1	0	0	1	0
HRCT1	Q6UXD1	True	False	0	0	0	1	0	0	0	0	1
HRH1	P35367	True	False	0	1	0	0	0	0	0	1	1
HRH2	P25021	True	True	0	1	0	0	0	0	0	1	1
HRH3	Q9Y5N1	True	False	0	1	0	0	0	0	0	1	1
HRH4	Q9H3N8	True	False	0	1	0	0	0	0	0	1	1
HS3ST2	Q9Y278	True	False	0	0	0	1	0	0	0	1	1
HSP90AA1	P07900	True	False	0	0	0	0	0	0	1	0	0
HSP90AB1	P08238	True	False	0	0	0	0	0	0	1	1	0
HSP90B1	P14625	True	False	0	0	0	0	1	0	0	1	0
HSPA1A	P0DMV8	True	True	0	0	0	0	0	0	1	0	0
HSPA1B	P0DMV9	True	False	0	0	0	0	0	0	1	0	0
HSPA1L	P34931	True	False	0	0	0	0	0	0	1	0	0
HSPA5	P11021	True	True	0	0	0	0	1	0	0	0	0
HSPA8	P11142	True	False	0	0	0	0	0	0	1	0	0
HSPA9	P38646	True	False	0	0	0	0	0	0	1	0	0
HSPD1	P10809	True	True	0	0	0	0	0	0	1	0	0
HSPE1	P61604	True	False	0	0	0	0	0	0	1	0	0
HTR1A	P08908	True	False	0	1	0	0	0	0	0	1	1
HTR1B	P28222	True	False	0	1	0	0	0	0	0	1	1
HTR1D	P28221	True	False	0	1	0	0	0	0	0	1	1
HTR1E	P28566	True	False	0	1	0	0	0	0	0	1	1
HTR1F	P30939	True	False	0	1	0	0	0	0	0	1	1
HTR2A	P28223	True	False	0	1	0	0	0	0	0	1	1
HTR2B	P41595	True	False	0	1	0	0	0	0	0	1	1
HTR2C	P28335	True	True	0	1	0	0	0	0	0	1	0
HTR3A	P46098	True	False	0	0	1	0	0	0	0	1	0
HTR3B	O95264	True	False	0	0	1	0	0	0	0	1	0
HTR3C	Q8WXA8	True	False	0	0	1	0	0	0	0	0	0
HTR3D	Q70Z44	True	False	0	0	1	0	0	0	0	1	0
HTR3E	A5X5Y0	True	False	0	0	1	0	0	0	0	1	0
HTR4	Q13639	True	False	0	1	0	0	0	0	0	1	1
HTR5A	P47898	True	False	0	1	0	0	0	0	0	1	1
HTR6	P50406	True	False	0	1	0	0	0	0	0	0	1
HTR7	P34969	True	False	0	1	0	0	0	0	0	1	1
HTRA1	Q92743	True	False	0	0	0	0	1	0	0	0	0
HTRA3	P83110	True	False	0	0	0	0	1	0	0	0	0
HTRA4	P83105	True	False	0	0	0	0	1	0	0	0	0
HVCN1	Q96D96	True	False	0	0	1	0	0	0	0	0	1
HYAL1	Q12794	True	False	0	0	0	0	1	0	0	1	0
HYAL2	Q12891	True	False	1	0	0	0	0	0	0	1	0
HYAL3	O43820	True	False	0	0	0	0	1	0	0	1	0
HYAL4	Q2M3T9	True	False	0	0	1	0	0	0	0	1	0
HYOU1	Q9Y4L1	True	False	0	0	0	0	1	0	0	1	0
ICAM1	P05362	True	False	0	0	0	1	0	0	0	1	0
ICAM2	P13598	True	False	0	0	0	1	0	0	0	1	0
ICAM3	P32942	True	False	0	0	0	1	0	0	0	1	0
ICAM4	Q14773	True	False	0	0	0	1	0	0	0	1	0
ICAM5	Q9UMF0	True	False	0	0	0	1	0	0	0	1	0
ICOS	Q9Y6W8	True	False	0	0	0	1	0	0	0	1	0
ICOSLG	O75144	True	False	0	0	0	1	0	0	0	1	0
IDE	P14735	True	False	0	0	0	0	0	0	1	0	0
IDO2	Q6ZQW0	True	False	0	0	0	0	0	0	1	0	0
IFI16	Q16666	True	False	0	0	0	0	0	0	1	0	0
IFI35	P80217	True	False	0	0	0	0	0	0	1	0	0
IFITM1	P13164	True	False	0	0	0	1	0	0	0	0	1
IFITM10	A6NMD0	True	False	0	0	1	0	0	0	0	0	1
IFITM2	Q01629	True	False	0	0	0	1	0	0	0	0	1
IFITM3	Q01628	True	False	0	0	0	1	0	0	0	0	1
IFITM5	A6NNB3	True	False	0	0	1	0	0	0	0	0	1
IFNAR1	P17181	True	False	0	0	0	1	0	0	0	1	0
IFNAR2	P48551	True	False	0	0	0	1	0	0	0	1	0
IFNE	Q86WN2	True	False	0	0	0	0	1	0	0	1	0
IFNGR1	P15260	True	False	0	0	0	1	0	0	0	1	0
IFNGR2	P38484	True	False	0	0	0	1	0	0	0	1	0
IFNL4	K9M1U5	True	False	0	0	0	0	1	0	0	0	0
IFNLR1	Q8IU57	True	False	0	0	0	1	0	0	0	1	0
IGDCC3	Q8IVU1	True	False	0	0	0	1	0	0	0	1	0
IGDCC4	Q8TDY8	True	False	0	0	0	1	0	0	0	1	0
IGF1R	P08069	True	False	0	0	0	1	0	0	0	1	0
IGF2R	P11717	True	False	0	0	0	1	0	0	0	1	0
IGFBP2	P18065	True	False	0	0	0	0	1	0	0	0	0
IGFBP3	P17936	True	False	0	0	0	0	1	0	0	1	0
IGFBP7	Q16270	True	False	0	0	0	0	1	0	0	1	0
IGFBPL1	Q8WX77	True	False	0	0	0	0	1	0	0	1	0
IGFL2	Q6UWQ7	True	False	0	0	0	0	1	0	0	0	0
IGFL3	Q6UXB1	True	False	0	0	0	0	1	0	0	0	0
IGFLR1	Q9H665	True	False	0	0	0	1	0	0	0	0	0
IGIP	A6NJ69	True	False	0	0	0	0	1	0	0	0	0
IGLL1	P15814	True	False	0	0	0	0	1	0	0	0	0
IGLON5	A6NGN9	True	False	0	0	0	0	1	0	0	1	0
IGSF1	Q8N6C5	True	False	0	0	1	0	0	0	0	1	0
IGSF10	Q6WRI0	True	False	0	0	0	0	1	0	0	1	0
IGSF11	Q5DX21	True	False	0	0	0	1	0	0	0	1	0
IGSF21	Q96ID5	True	False	1	0	0	0	0	0	0	1	0
IGSF22	Q8N9C0	True	False	0	0	0	0	0	0	1	0	0
IGSF23	A1L1A6	True	False	0	0	0	1	0	0	0	1	1
IGSF3	O75054	True	False	0	0	0	1	0	0	0	1	0
IGSF5	Q9NSI5	True	False	0	0	0	1	0	0	0	1	1
IGSF6	O95976	True	False	0	0	0	1	0	0	0	0	0
IGSF8	Q969P0	True	False	0	0	0	1	0	0	0	1	0
IGSF9	Q9P2J2	True	False	0	0	0	1	0	0	0	1	0
IGSF9B	Q9UPX0	True	False	0	0	0	1	0	0	0	1	0
IHH	Q14623	True	False	0	0	0	0	1	0	0	1	0
IL10RA	Q13651	True	False	0	0	0	1	0	0	0	1	0
IL10RB	Q08334	True	False	0	0	0	1	0	0	0	1	0
IL11RA	Q14626	True	False	0	0	0	1	0	0	0	1	0
IL12RB1	P42701	True	False	0	0	0	1	0	0	0	1	0
IL12RB2	Q99665	True	False	0	0	0	1	0	0	0	1	0
IL13RA1	P78552	True	False	0	0	0	1	0	0	0	1	0
IL13RA2	Q14627	True	False	0	0	0	1	0	0	0	1	0
IL15	P40933	True	False	0	0	0	0	1	0	0	1	0
IL15RA	Q13261	True	False	0	0	0	1	0	0	0	1	0
IL16	Q14005	True	False	0	0	0	0	0	0	1	0	0
IL17C	Q9P0M4	True	False	0	0	0	0	1	0	0	0	0
IL17RA	Q96F46	True	False	0	0	0	1	0	0	0	1	0
IL17RB	Q9NRM6	True	False	0	0	0	1	0	0	0	1	0
IL17RC	Q8NAC3	True	False	0	0	0	1	0	0	0	1	0
IL17RD	Q8NFM7	True	False	0	0	0	1	0	0	0	1	0
IL17RE	Q8NFR9	True	False	0	0	0	1	0	0	0	1	0
IL17REL	Q6ZVW7	True	False	0	0	0	0	1	0	0	0	0
IL18R1	Q13478	True	False	0	0	0	1	0	0	0	1	0
IL18RAP	O95256	True	False	0	0	0	1	0	0	0	1	0
IL1A	P01583	True	False	0	0	0	0	0	1	0	1	0
IL1R1	P14778	True	False	0	0	0	1	0	0	0	1	0
IL1R2	P27930	True	False	0	0	0	1	0	0	0	1	0
IL1RAP	Q9NPH3	True	False	0	0	0	1	0	0	0	1	0
IL1RAPL1	Q9NZN1	True	False	0	0	0	1	0	0	0	1	0
IL1RAPL2	Q9NP60	True	False	0	0	0	1	0	0	0	1	0
IL1RL1	Q01638	True	False	0	0	0	1	0	0	0	1	0
IL1RL2	Q9HB29	True	False	0	0	0	1	0	0	0	1	0
IL1RN	P18510	True	False	0	0	0	0	1	0	0	1	0
IL20RA	Q9UHF4	True	False	0	0	0	1	0	0	0	1	0
IL20RB	Q6UXL0	True	False	0	0	0	1	0	0	0	1	0
IL21R	Q9HBE5	True	False	0	0	0	1	0	0	0	1	0
IL22RA1	Q8N6P7	True	False	0	0	0	1	0	0	0	1	0
IL23R	Q5VWK5	True	False	0	0	0	1	0	0	0	1	0
IL24	Q13007	True	False	0	0	0	0	1	0	0	1	0
IL27RA	Q6UWB1	True	False	0	0	0	1	0	0	0	1	0
IL2RA	P01589	True	False	0	0	0	1	0	0	0	1	0
IL2RB	P14784	True	False	0	0	0	1	0	0	0	1	0
IL2RG	P31785	True	False	0	0	0	1	0	0	0	1	0
IL31RA	Q8NI17	True	False	0	0	0	1	0	0	0	1	0
IL33	O95760	True	False	0	0	0	0	0	0	1	0	0
IL37	Q9NZH6	True	False	0	0	0	0	0	0	1	0	0
IL3RA	P26951	True	False	0	0	0	1	0	0	0	1	0
IL4I1	Q96RQ9	True	False	0	0	0	0	1	0	0	1	0
IL4R	P24394	True	False	0	0	0	1	0	0	0	1	0
IL5RA	Q01344	True	False	0	0	0	1	0	0	0	1	0
IL6R	P08887	True	False	0	0	0	1	0	0	0	1	0
IL6ST	P40189	True	False	0	0	0	1	0	0	0	1	0
IL7R	P16871	True	False	0	0	0	1	0	0	0	1	0
IL9R	Q01113	True	False	0	0	0	1	0	0	0	1	0
ILDR1	Q86SU0	True	False	0	0	0	1	0	0	0	0	0
ILDR2	Q71H61	True	False	0	0	0	1	0	0	0	0	0
IMPG1	Q17R60	True	False	0	0	0	0	1	0	0	1	0
IMPG2	Q9BZV3	True	False	0	0	0	1	0	0	0	1	0
INHBE	P58166	True	False	0	0	0	0	1	0	0	1	0
INS-IGF2	F8WCM5	True	False	0	0	0	0	0	0	1	0	0
INSL4	Q14641	True	False	0	0	0	0	1	0	0	0	0
INSL6	Q9Y581	True	False	0	0	0	0	1	0	0	0	0
INSR	P06213	True	False	0	0	0	1	0	0	0	1	0
INSRR	P14616	True	False	0	0	0	1	0	0	0	1	0
IQCF1	Q8N6M8	True	False	0	0	0	0	0	0	1	0	0
IRGC	Q6NXR0	True	False	0	0	0	0	0	0	1	0	0
ISG15	P05161	True	False	0	0	0	0	0	0	1	0	0
ISLR	O14498	True	False	0	0	0	0	1	0	0	1	0
ISLR2	Q6UXK2	True	False	0	0	0	1	0	0	0	1	0
ISM1	B1AKI9	True	False	0	0	0	0	1	0	0	1	0
ITFG1	Q8TB96	True	False	0	0	0	1	0	0	0	1	0
ITGA1	P56199	True	False	0	0	0	1	0	0	0	1	0
ITGA10	O75578	True	False	0	0	0	1	0	0	0	1	0
ITGA11	Q9UKX5	True	False	0	0	0	1	0	0	0	1	0
ITGA2	P17301	True	False	0	0	0	1	0	0	0	1	0
ITGA2B	P08514	True	False	0	0	0	1	0	0	0	1	0
ITGA3	P26006	True	False	0	0	0	1	0	0	0	1	0
ITGA4	P13612	True	False	0	0	0	1	0	0	0	1	0
ITGA5	P08648	True	False	0	0	0	1	0	0	0	1	0
ITGA6	P23229	True	False	0	0	0	1	0	0	0	1	0
ITGA7	Q13683	True	False	0	0	0	1	0	0	0	1	0
ITGA8	P53708	True	False	0	0	0	1	0	0	0	1	0
ITGA9	Q13797	True	False	0	0	0	1	0	0	0	1	0
ITGAD	Q13349	True	False	0	0	0	1	0	0	0	1	0
ITGAE	P38570	True	False	0	0	0	1	0	0	0	1	0
ITGAL	P20701	True	False	0	0	0	1	0	0	0	1	0
ITGAM	P11215	True	False	0	0	0	1	0	0	0	1	0
ITGAV	P06756	True	False	0	0	0	1	0	0	0	1	0
ITGAX	P20702	True	False	0	0	0	1	0	0	0	1	0
ITGB1	P05556	True	False	0	0	0	1	0	0	0	1	0
ITGB2	P05107	True	False	0	0	0	1	0	0	0	1	0
ITGB3	P05106	True	False	0	0	0	1	0	0	0	1	0
ITGB4	P16144	True	False	0	0	0	1	0	0	0	1	0
ITGB5	P18084	True	False	0	0	0	1	0	0	0	1	0
ITGB6	P18564	True	False	0	0	0	1	0	0	0	1	0
ITGB7	P26010	True	False	0	0	0	1	0	0	0	1	0
ITGB8	P26012	True	False	0	0	0	1	0	0	0	1	0
ITGBL1	O95965	True	False	0	0	0	0	1	0	0	1	0
ITLN2	Q8WWU7	True	False	0	0	0	0	1	0	0	0	0
ITM2A	O43736	True	False	0	0	0	1	0	0	0	1	1
ITM2B	Q9Y287	True	False	0	0	0	1	0	0	0	1	1
ITM2C	Q9NQX7	True	False	0	0	0	1	0	0	0	1	1
ITPRID2	P28290	True	False	0	0	0	0	0	0	1	0	0
ITPRIPL1	Q6GPH6	True	False	0	0	0	1	0	0	0	0	0
ITPRIPL2	Q3MIP1	True	False	0	0	0	1	0	0	0	0	1
IZUMO1	Q8IYV9	True	True	0	0	0	1	0	0	0	1	0
IZUMO1R	A6ND01	True	False	1	0	0	0	0	0	0	1	0
IZUMO2	Q6UXV1	True	False	0	0	0	1	0	0	0	1	0
IZUMO3	Q5VZ72	True	False	0	0	0	1	0	0	0	1	0
JAG1	P78504	True	False	0	0	0	1	0	0	0	1	0
JAG2	Q9Y219	True	False	0	0	0	1	0	0	0	1	0
JAM2	P57087	True	False	0	0	0	1	0	0	0	1	0
JAM3	Q9BX67	True	False	0	0	0	1	0	0	0	1	0
JAML	Q86YT9	True	False	0	0	0	1	0	0	0	1	0
JCAD	Q9P266	True	False	0	0	0	0	0	0	1	0	0
JMJD6	Q6NYC1	True	False	0	0	0	0	0	0	1	0	0
JOSD1	Q15040	True	False	0	0	0	0	0	0	1	0	0
JPT2	Q9H910	True	False	0	0	0	0	0	0	1	0	0
KANK2	Q63ZY3	True	False	0	0	0	0	0	0	1	0	0
KARS1	Q15046	True	False	0	0	0	0	0	0	1	0	0
KAZN	Q674X7	True	False	0	0	0	0	0	0	1	0	0
KCNA1	Q09470	True	False	0	0	1	0	0	0	0	1	1
KCNA10	Q16322	True	False	0	0	1	0	0	0	0	1	1
KCNA2	P16389	True	False	0	0	1	0	0	0	0	1	1
KCNA3	P22001	True	False	0	0	1	0	0	0	0	1	1
KCNA4	P22459	True	False	0	0	1	0	0	0	0	1	1
KCNA5	P22460	True	False	0	0	1	0	0	0	0	0	1
KCNA6	P17658	True	False	0	0	1	0	0	0	0	0	1
KCNA7	Q96RP8	True	False	0	0	1	0	0	0	0	1	1
KCNB1	Q14721	True	False	0	0	1	0	0	0	0	0	1
KCNB2	Q92953	True	False	0	0	1	0	0	0	0	1	1
KCNC1	P48547	True	False	0	0	1	0	0	0	0	1	1
KCNC2	Q96PR1	True	False	0	0	1	0	0	0	0	1	1
KCNC3	Q14003	True	False	0	0	1	0	0	0	0	1	1
KCNC4	Q03721	True	False	0	0	1	0	0	0	0	1	1
KCND1	Q9NSA2	True	False	0	0	1	0	0	0	0	1	1
KCND2	Q9NZV8	True	False	0	0	1	0	0	0	0	0	1
KCND3	Q9UK17	True	False	0	0	1	0	0	0	0	0	1
KCNE1	P15382	True	False	0	0	0	1	0	0	0	1	1
KCNE2	Q9Y6J6	True	False	0	0	0	1	0	0	0	1	1
KCNE3	Q9Y6H6	True	False	0	0	0	1	0	0	0	1	1
KCNE4	Q8WWG9	True	False	0	0	0	1	0	0	0	1	1
KCNE5	Q9UJ90	True	False	0	0	0	1	0	0	0	1	1
KCNF1	Q9H3M0	True	False	0	0	1	0	0	0	0	0	1
KCNG1	Q9UIX4	True	False	0	0	1	0	0	0	0	0	1
KCNG2	Q9UJ96	True	False	0	0	1	0	0	0	0	0	1
KCNG3	Q8TAE7	True	False	0	0	1	0	0	0	0	0	1
