gene_symbol	uniprot_acc	triage_verdict	triage_reason	deep_dive_reason	deep_dive_tier	go_surface_flag	surfy_surface_flag	hpa_surface_flag	uniprot_optimized	cspa_optimized
ECSCR	Q19T08	yes	classical_surface_receptor	classical_surface_receptor	likely	0	1	1	1	0
EDA	Q92838	contextual	dual_localization	tissue_restricted_surface	likely	0	1	0	1	0
EDA2R	Q9HAV5	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	1	1	0
EDAR	Q9UNE0	yes	classical_surface_receptor	cell_state_induced	likely	0	1	0	1	0
EDDM13	A0A1B0GTR0	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	0	0	0	0
EDDM3A	Q14507	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	0	0	0	0
EDDM3B	P56851	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	0	0	0	0
EDIL3	O43854	contextual	stable_surface_attachment	stable_surface_attachment	canonical	0	0	0	0	0
EDNRA	P25101	yes	multipass_with_exposed_loops	classical_surface_receptor	canonical	0	1	1	1	1
EDNRB	P24530	yes	multipass_with_exposed_loops	classical_surface_receptor	canonical	0	1	1	1	0
EEF1A1	P68104	no	cytoplasmic	cytoplasmic	no	1	0	0	0	0
EEF1AKMT4-ECE2	P0DPD8	contextual	dual_localization	endomembrane_resident	no	0	0	0	0	0
EEPD1	Q7L9B9	contextual	dual_localization	inner_leaflet_anchored	no	0	0	0	0	0
EFCAB7	A8K855	no	inner_leaflet_anchored	inner_leaflet_anchored	no	1	0	0	0	0
EFNA1	P20827	yes	gpi_anchored	gpi_anchored	canonical	0	1	0	1	1
EFNA2	O43921	yes	gpi_anchored	gpi_anchored	likely	0	1	0	1	0
EFNA3	P52797	yes	gpi_anchored	gpi_anchored	canonical	0	1	0	1	0
EFNA4	P52798	yes	gpi_anchored	gpi_anchored	canonical	0	1	0	1	1
EFNA5	P52803	yes	gpi_anchored	gpi_anchored	canonical	1	1	0	1	1
EFNB1	P98172	yes	classical_surface_receptor	classical_surface_receptor	canonical	1	1	1	1	1
EFNB2	P52799	yes	classical_surface_receptor	classical_surface_receptor	canonical	1	1	0	1	1
EFNB3	Q15768	yes	classical_surface_receptor	classical_surface_receptor	canonical	1	1	0	1	1
EGF	P01133	contextual	dual_localization	dual_localization	low	0	1	0	1	0
EGFL6	Q8IUX8	contextual	stable_surface_attachment	cell_state_induced	likely	0	0	0	0	0
EGFL7	Q9UHF1	contextual	stable_surface_attachment	secreted_only	no	1	0	0	0	0
EGFL8	Q99944	contextual	stable_surface_attachment	secreted_only	no	1	0	0	0	0
EGFLAM	Q63HQ2	yes	other	tissue_restricted_surface	likely	0	0	0	0	0
EGFR	P00533	yes	classical_surface_receptor	classical_surface_receptor	canonical	1	1	1	1	1
EHBP1L1	Q8N3D4	no	cytoplasmic	endomembrane_resident	no	0	0	1	0	0
EHD1	Q9H4M9	no	inner_leaflet_anchored	endomembrane_resident	no	1	0	1	0	0
EHD2	Q9NZN4	no	inner_leaflet_anchored	inner_leaflet_anchored	no	1	0	1	0	0
EHD3	Q9NZN3	no	inner_leaflet_anchored	endomembrane_resident	no	1	0	1	0	0
EIF4A1	P60842	contextual	dual_localization	cytoplasmic	no	0	0	0	0	0
ELANE	P08246	contextual	cell_state_induced	cell_state_induced	low	1	0	0	0	0
ELAPOR1	Q6UXG2	contextual	lysosomal_exocytosis	dual_localization	likely	0	1	1	1	0
ELAPOR2	A8MWY0	contextual	dual_localization	cell_state_induced	low	0	1	0	1	1
ELAVL1	Q15717	contextual	cell_state_induced	cytoplasmic	no	0	0	0	0	0
ELFN1	P0C7U0	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	1	1	1
ELFN2	Q5R3F8	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	0	1	1
ELSPBP1	Q96BH3	contextual	tissue_restricted_surface	tissue_restricted_surface	low	1	0	0	0	0
EMB	Q6PCB8	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	0	1	1
EMC10	Q5UCC4	contextual	dual_localization	secreted_only	no	0	0	0	0	0
EMCN	Q9ULC0	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	0	1	0
EMID1	Q96A84	contextual	stable_surface_attachment	tissue_restricted_surface	low	0	0	0	0	0
EMILIN1	Q9Y6C2	no	secreted_only	secreted_only	no	1	0	0	0	1
EMP1	P54849	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	0	1	0	0	0
EMP2	P54851	yes	multipass_with_exposed_loops	cell_state_induced	canonical	1	1	0	1	0
EMP3	P54852	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	0	1	1	0	0
ENDOD1	O94919	contextual	dual_localization	endomembrane_resident	no	0	0	0	0	0
ENDOU	P21128	contextual	tissue_restricted_surface	other	uncertain	0	0	0	0	0
ENG	P17813	yes	classical_surface_receptor	classical_surface_receptor	canonical	1	1	1	1	1
ENHO	Q6UWT2	contextual	dual_localization	secreted_only	no	0	0	0	0	0
ENO1	P06733	contextual	dual_localization	dual_localization	likely	1	0	1	0	1
ENOX1	Q8TC92	yes	other	extracellular_face_protein	canonical	0	0	1	0	0
ENOX2	Q16206	contextual	cell_state_induced	cell_state_induced	canonical	1	0	1	0	0
ENPEP	Q07075	yes	classical_surface_receptor	classical_surface_receptor	canonical	1	1	0	1	0
ENPP1	P22413	yes	classical_surface_receptor	classical_surface_receptor	canonical	1	1	0	1	1
ENPP2	Q13822	contextual	stable_surface_attachment	stable_surface_attachment	likely	0	0	0	0	0
ENPP3	O14638	yes	classical_surface_receptor	cell_state_induced	canonical	1	0	0	1	1
ENPP4	Q9Y6X5	yes	classical_surface_receptor	cell_state_induced	canonical	0	1	0	1	1
ENPP5	Q9UJA9	yes	classical_surface_receptor	extracellular_face_protein	canonical	0	1	0	0	0
ENPP6	Q6UWR7	yes	gpi_anchored	tissue_restricted_surface	likely	0	1	0	1	0
ENPP7	Q6UWV6	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	0	0	1	0
ENTPD1	P49961	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	1	1	0	1	0
ENTPD2	Q9Y5L3	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	0	0	0	1	0
ENTPD3	O75355	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	0	1	0	1	0
ENTPD5	O75356	contextual	dual_localization	secreted_only	no	0	0	0	0	0
ENTPD6	O75354	contextual	dual_localization	dual_localization	low	0	0	0	1	0
ENTPD8	Q5MY95	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	0	0	0	1	0
ENTREP1	Q15884	contextual	dual_localization	dual_localization	low	0	0	0	1	0
ENTREP3	P81408	no	endomembrane_resident	endomembrane_resident	no	0	1	0	0	0
EPB41	P11171	no	inner_leaflet_anchored	inner_leaflet_anchored	no	1	0	1	0	0
EPB41L3	Q9Y2J2	no	inner_leaflet_anchored	inner_leaflet_anchored	no	1	0	1	0	0
EPCAM	P16422	yes	classical_surface_receptor	classical_surface_receptor	canonical	1	1	1	1	1
EPDR1	Q9UM22	contextual	lysosomal_exocytosis	secreted_only	no	0	0	0	0	1
EPGN	Q6UW88	contextual	dual_localization	dual_localization	canonical	0	1	0	1	0
EPHA1	P21709	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	0	1	1
EPHA10	Q5JZY3	yes	classical_surface_receptor	cell_state_induced	canonical	0	1	0	1	0
EPHA2	P29317	yes	classical_surface_receptor	classical_surface_receptor	canonical	1	1	1	1	1
EPHA3	P29320	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	1	1	1
EPHA4	P54764	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	0	1	1
EPHA5	P54756	yes	classical_surface_receptor	classical_surface_receptor	canonical	1	1	1	1	1
EPHA6	Q9UF33	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	0	1	0
EPHA7	Q15375	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	0	1	0
EPHA8	P29322	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	0	1	0
EPHB1	P54762	yes	classical_surface_receptor	classical_surface_receptor	likely	0	1	1	1	1
EPHB2	P29323	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	1	1	1
EPHB3	P54753	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	0	1	1
EPHB4	P54760	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	0	1	1
EPHB6	O15197	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	0	1	0
EPHX1	P07099	contextual	dual_localization	endomembrane_resident	no	0	0	0	0	0
EPHX3	Q9H6B9	no	endomembrane_resident	endomembrane_resident	no	0	0	0	0	0
EPOR	P19235	yes	classical_surface_receptor	classical_surface_receptor	canonical	1	1	1	1	0
EPPIN	O95925	contextual	tissue_restricted_surface	tissue_restricted_surface	likely	1	0	0	1	0
EPS8	Q12929	no	cytoplasmic	tissue_restricted_surface	likely	1	0	1	0	0
EPS8L1	Q8TE68	no	inner_leaflet_anchored	inner_leaflet_anchored	no	1	0	0	0	0
EPS8L3	Q8TE67	no	cytoplasmic	cytoplasmic	no	1	0	0	0	0
EQTN	Q9NQ60	contextual	tissue_restricted_surface	lysosomal_exocytosis	likely	0	1	1	0	0
ERAP2	Q6P179	no	endomembrane_resident	dual_localization	low	0	0	0	0	0
ERBB2	P04626	yes	classical_surface_receptor	classical_surface_receptor	canonical	1	1	1	1	1
ERBB3	P21860	yes	classical_surface_receptor	classical_surface_receptor	canonical	1	1	1	1	1
ERBB4	Q15303	yes	classical_surface_receptor	classical_surface_receptor	canonical	1	1	0	1	0
ERBIN	Q96RT1	no	cytoplasmic	inner_leaflet_anchored	no	1	0	1	1	0
ERC1	Q8IUD2	no	cytoplasmic	cytoplasmic	no	1	0	1	0	0
EREG	O14944	contextual	dual_localization	dual_localization	low	0	1	0	1	0
ERFE	Q4G0M1	no	secreted_only	secreted_only	no	0	0	0	0	0
ERLIN2	O94905	no	endomembrane_resident	endomembrane_resident	no	0	0	0	0	0
ERMAP	Q96PL5	yes	classical_surface_receptor	tissue_restricted_surface	likely	1	1	0	1	0
ERO1A	Q96HE7	contextual	dual_localization	secreted_only	no	0	0	0	0	0
ERV3-1	Q14264	contextual	cell_state_induced	cell_state_induced	canonical	0	0	0	0	0
ERVFRD-1	P60508	contextual	tissue_restricted_surface	tissue_restricted_surface	likely	0	1	0	1	0
ERVH48-1	M5A8F1	no	secreted_only	secreted_only	no	0	0	0	0	0
ERVMER34-1	Q9H9K5	contextual	tissue_restricted_surface	tissue_restricted_surface	likely	0	1	0	1	0
ERVV-1	B6SEH8	contextual	tissue_restricted_surface	tissue_restricted_surface	likely	0	1	0	1	0
ERVV-2	B6SEH9	contextual	tissue_restricted_surface	tissue_restricted_surface	likely	0	1	0	1	0
ERVW-1	Q9UQF0	contextual	tissue_restricted_surface	tissue_restricted_surface	likely	0	1	0	1	0
ESAM	Q96AP7	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	1	1	1
ESYT2	A0FGR8	no	inner_leaflet_anchored	endomembrane_resident	no	1	0	1	1	0
ESYT3	A0FGR9	no	endomembrane_resident	endomembrane_resident	no	1	1	0	1	0
EVA1A	Q9H8M9	contextual	dual_localization	endomembrane_resident	no	0	0	1	0	0
EVA1B	Q9NVM1	contextual	lysosomal_exocytosis	dual_localization	low	0	0	1	0	0
EVA1C	P58658	contextual	dual_localization	other	low	0	1	0	1	0
EVC	P57679	no	cytoplasmic	other	no	1	0	0	1	0
EVC2	Q86UK5	no	other	other	low	1	1	1	1	0
EVI2A	P22794	contextual	dual_localization	cell_state_induced	likely	0	1	1	1	1
EVI2B	P34910	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	1	1	0
EXOC3L1	Q86VI1	no	cytoplasmic	cytoplasmic	no	0	0	1	0	0
EZR	P15311	no	inner_leaflet_anchored	inner_leaflet_anchored	no	1	0	1	1	0
F11R	Q9Y624	yes	classical_surface_receptor	cell_state_induced	canonical	0	1	1	1	1
F2	P00734	no	secreted_only	secreted_only	no	1	0	0	0	1
F2R	P25116	yes	multipass_with_exposed_loops	classical_surface_receptor	canonical	1	1	0	1	1
F2RL1	P55085	yes	multipass_with_exposed_loops	classical_surface_receptor	canonical	0	1	1	1	0
F2RL2	O00254	yes	multipass_with_exposed_loops	classical_surface_receptor	canonical	0	1	0	1	0
F2RL3	Q96RI0	yes	multipass_with_exposed_loops	classical_surface_receptor	canonical	0	1	1	1	1
F3	P13726	yes	classical_surface_receptor	classical_surface_receptor	canonical	1	1	0	1	1
FABP4	P15090	contextual	cell_state_induced	cell_state_induced	likely	0	0	0	0	0
FAIM2	Q9BWQ8	contextual	dual_localization	dual_localization	low	0	1	0	1	0
FAM151A	Q8WW52	no	secreted_only	tissue_restricted_surface	low	0	0	0	0	0
FAM151B	Q6UXP7	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	0	0	0	0
FAM163A	Q96GL9	contextual	dual_localization	tissue_restricted_surface	low	0	0	0	0	0
FAM163B	P0C2L3	no	other	tissue_restricted_surface	low	0	0	1	0	0
FAM168B	A1KXE4	no	secreted_only	tissue_restricted_surface	low	0	0	0	1	0
FAM171A1	Q5VUB5	yes	classical_surface_receptor	cell_state_induced	canonical	0	1	1	1	1
FAM171A2	A8MVW0	contextual	tissue_restricted_surface	tissue_restricted_surface	likely	0	1	0	1	1
FAM171B	Q6P995	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
FAM174A	Q8TBP5	contextual	dual_localization	other	low	0	1	0	1	1
FAM174B	Q3ZCQ3	contextual	dual_localization	tissue_restricted_surface	likely	0	1	0	1	1
FAM174C	Q9BVV8	contextual	dual_localization	other	uncertain	0	0	0	0	0
FAM180A	Q6UWF9	contextual	stable_surface_attachment	secreted_only	no	0	0	0	0	0
FAM180B	Q6P0A1	contextual	other	other	low	0	0	0	0	0
FAM186A	A6NE01	no	cytoplasmic	cytoplasmic	no	0	0	1	0	0
FAM187A	A6NFU0	contextual	tissue_restricted_surface	other	low	0	0	0	1	0
FAM187B	Q17R55	no	endomembrane_resident	other	low	0	1	0	1	0
FAM193A	P78312	no	nuclear	nuclear	no	0	0	1	0	0
FAM209A	Q5JX71	no	secreted_only	nuclear_envelope	no	0	0	0	1	0
FAM209B	Q5JX69	contextual	tissue_restricted_surface	nuclear_envelope	no	0	0	0	1	0
FAM20A	Q96MK3	contextual	dual_localization	endomembrane_resident	no	0	0	0	0	0
FAM222A	Q5U5X8	no	nuclear	secreted_only	no	0	0	1	0	0
FAM234A	Q9H0X4	yes	classical_surface_receptor	dual_localization	low	1	0	0	1	0
FAM237B	A0A1B0GVD1	contextual	dual_localization	secreted_only	no	0	0	0	0	0
FAM24A	A6NFZ4	contextual	dual_localization	other	low	0	0	0	0	0
FAM24B	Q8N5W8	contextual	tissue_restricted_surface	other	low	0	0	0	0	0
FAM3A	P98173	contextual	dual_localization	secreted_only	no	0	0	0	0	0
FAM3B	P58499	contextual	dual_localization	secreted_only	no	0	0	0	0	0
FAM3C	Q92520	contextual	dual_localization	secreted_only	no	0	0	0	0	0
FAM3D	Q96BQ1	contextual	tissue_restricted_surface	secreted_only	no	0	0	0	0	0
FAM53A	Q6NSI3	no	nuclear	nuclear	no	0	0	1	0	0
FAM72C	H0Y354	no	cytoplasmic	cytoplasmic	no	0	0	1	0	0
FAM78A	Q5JUQ0	no	endomembrane_resident	endomembrane_resident	no	0	0	0	0	0
FAP	Q12884	yes	classical_surface_receptor	cell_state_induced	canonical	1	1	0	1	1
FAS	P25445	yes	classical_surface_receptor	classical_surface_receptor	canonical	1	1	1	1	1
FASLG	P48023	contextual	cell_state_induced	cell_state_induced	canonical	0	1	0	1	0
FASN	P49327	contextual	cell_state_induced	cytoplasmic	no	0	0	1	0	0
FAT1	Q14517	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	0	1	1
FAT2	Q9NYQ8	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	0	1	0
FAT3	Q8TDW7	yes	classical_surface_receptor	tissue_restricted_surface	likely	0	1	1	1	1
FAT4	Q6V0I7	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	0	1	1
FBLN7	Q53RD9	contextual	stable_surface_attachment	stable_surface_attachment	canonical	0	0	1	0	0
FBRSL1	Q9HCM7	no	nuclear	nuclear	no	0	0	1	0	0
FCAMR	Q8WWV6	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	0	1	0
FCAR	P24071	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	1	1	1
FCER1A	P12319	yes	classical_surface_receptor	classical_surface_receptor	canonical	1	1	0	1	0
FCER1G	P30273	no	inner_leaflet_anchored	inner_leaflet_anchored	no	1	0	0	1	0
FCER2	P06734	yes	classical_surface_receptor	classical_surface_receptor	canonical	1	0	0	1	1
FCGBP	Q9Y6R7	contextual	tissue_restricted_surface	secreted_only	no	0	0	0	0	0
FCGR1A	P12314	yes	classical_surface_receptor	classical_surface_receptor	canonical	1	1	1	1	1
FCGR2A	P12318	yes	classical_surface_receptor	classical_surface_receptor	canonical	1	1	1	1	1
FCGR2B	P31994	yes	classical_surface_receptor	classical_surface_receptor	canonical	1	1	0	1	1
FCGR2C	P31995	yes	classical_surface_receptor	classical_surface_receptor	canonical	1	1	0	1	0
FCGR3A	P08637	yes	classical_surface_receptor	classical_surface_receptor	canonical	1	1	0	1	1
FCGR3B	O75015	yes	gpi_anchored	gpi_anchored	canonical	1	1	0	1	1
FCGRT	P55899	yes	classical_surface_receptor	dual_localization	likely	1	1	0	1	1
FCMR	O60667	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	0	1	1	0
FCN1	O00602	contextual	dual_localization	cell_state_induced	low	1	0	0	1	0
FCN2	Q15485	no	secreted_only	secreted_only	no	1	0	0	1	0
FCN3	O75636	no	secreted_only	secreted_only	no	1	0	0	1	0
FCRL1	Q96LA6	yes	classical_surface_receptor	classical_surface_receptor	canonical	1	1	0	1	0
FCRL2	Q96LA5	yes	classical_surface_receptor	classical_surface_receptor	canonical	1	1	0	1	1
FCRL3	Q96P31	yes	classical_surface_receptor	classical_surface_receptor	canonical	1	1	0	1	1
FCRL4	Q96PJ5	yes	classical_surface_receptor	tissue_restricted_surface	likely	1	1	0	1	0
FCRL5	Q96RD9	yes	classical_surface_receptor	classical_surface_receptor	canonical	1	1	0	1	1
FCRL6	Q6DN72	yes	classical_surface_receptor	tissue_restricted_surface	likely	1	1	0	1	1
FCRLA	Q7L513	no	cytoplasmic	endomembrane_resident	no	1	0	0	0	0
FCRLB	Q6BAA4	no	cytoplasmic	endomembrane_resident	no	1	0	0	0	0
FER1L5	A0AVI2	contextual	dual_localization	dual_localization	low	0	0	1	1	0
FER1L6	Q2WGJ9	contextual	tissue_restricted_surface	dual_localization	low	0	0	1	1	0
FERMT2	Q96AC1	no	inner_leaflet_anchored	inner_leaflet_anchored	no	1	0	0	1	0
FFAR1	O14842	yes	multipass_with_exposed_loops	classical_surface_receptor	canonical	0	1	1	1	0
FFAR2	O15552	yes	multipass_with_exposed_loops	classical_surface_receptor	canonical	0	1	0	1	0
FFAR3	O14843	yes	multipass_with_exposed_loops	classical_surface_receptor	canonical	0	1	0	1	0
FFAR4	Q5NUL3	yes	multipass_with_exposed_loops	classical_surface_receptor	canonical	0	1	1	1	0
FGA	P02671	no	secreted_only	secreted_only	no	1	0	0	0	1
FGB	P02675	no	secreted_only	secreted_only	no	1	0	0	0	1
FGF2	P09038	contextual	stable_surface_attachment	stable_surface_attachment	likely	0	0	0	0	0
FGF3	P11487	contextual	stable_surface_attachment	secreted_only	no	0	0	0	0	0
FGF4	P08620	contextual	cell_state_induced	cell_state_induced	low	0	0	0	0	0
FGF8	P55075	contextual	cell_state_induced	secreted_only	no	0	0	0	0	0
FGF9	P31371	contextual	stable_surface_attachment	stable_surface_attachment	low	0	0	0	0	0
FGFBP1	Q14512	no	secreted_only	secreted_only	no	0	0	0	1	0
FGFR1	P11362	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	0	1	1
FGFR2	P21802	yes	classical_surface_receptor	classical_surface_receptor	canonical	1	1	1	1	1
FGFR3	P22607	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	0	1	1
FGFR4	P22455	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	0	1	1
FGFRL1	Q8N441	yes	classical_surface_receptor	cell_state_induced	canonical	0	1	0	1	1
FGL1	Q08830	no	secreted_only	secreted_only	no	0	0	0	0	0
FGL2	Q14314	contextual	dual_localization	dual_localization	canonical	0	0	0	0	1
FGR	P09769	no	inner_leaflet_anchored	inner_leaflet_anchored	no	1	0	1	0	0
FIBCD1	Q8N539	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	0	1	1	0
FIBIN	Q8TAL6	contextual	dual_localization	secreted_only	no	0	0	0	0	0
FKBP8	Q14318	no	endomembrane_resident	tissue_restricted_surface	low	0	0	0	0	0
FKBPL	Q9UIM3	contextual	dual_localization	dual_localization	low	0	0	0	0	0
FKRP	Q9H9S5	no	endomembrane_resident	endomembrane_resident	no	0	1	0	1	1
FLACC1	Q96Q35	no	cytoplasmic	cytoplasmic	no	0	0	1	0	0
FLOT1	O75955	no	inner_leaflet_anchored	inner_leaflet_anchored	no	1	0	1	0	0
FLOT2	Q14254	no	inner_leaflet_anchored	inner_leaflet_anchored	no	1	0	1	0	0
FLRT1	Q9NZU1	yes	classical_surface_receptor	classical_surface_receptor	canonical	1	1	0	1	1
FLRT2	O43155	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	0	1	1
FLRT3	Q9NZU0	yes	classical_surface_receptor	classical_surface_receptor	canonical	1	1	1	1	0
FLT1	P17948	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	1	1	1
FLT3	P36888	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	0	1	1
FLT3LG	P49771	contextual	dual_localization	dual_localization	canonical	1	1	0	1	0
FLT4	P35916	yes	classical_surface_receptor	classical_surface_receptor	canonical	0	1	1	1	1
FLVCR1	Q9Y5Y0	yes	multipass_with_exposed_loops	multipass_with_exposed_loops	canonical	0	1	1	1	0
FLVCR2	Q9UPI3	yes	multipass_with_exposed_loops	tissue_restricted_surface	likely	0	1	0	1	0
FMOD	Q06828	no	secreted_only	secreted_only	no	0	0	0	0	0
FMR1NB	Q8N0W7	contextual	tissue_restricted_surface	cell_state_induced	likely	0	0	0	1	0
FN1	P02751	contextual	stable_surface_attachment	cell_state_induced	canonical	0	0	0	0	1
FNDC1	Q4ZHG4	contextual	cell_state_induced	cell_state_induced	likely	0	0	0	0	0
FNDC10	F2Z333	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	1	0	1	0
FNDC4	Q9H6D8	contextual	dual_localization	dual_localization	likely	0	1	0	1	0
FNDC5	Q8NAU1	contextual	dual_localization	cell_state_induced	low	0	1	0	1	1
FNDC7	Q5VTL7	contextual	dual_localization	extracellular_face_protein	uncertain	0	0	0	0	0
FNDC9	Q8TBE3	contextual	dual_localization	other	low	0	1	0	0	0
FOLH1	Q04609	yes	classical_surface_receptor	classical_surface_receptor	canonical	1	1	0	1	0
FOLR1	P15328	yes	gpi_anchored	gpi_anchored	canonical	1	1	0	1	1
FOLR2	P14207	yes	gpi_anchored	gpi_anchored	canonical	1	1	0	1	0
FOLR3	P41439	contextual	dual_localization	cell_state_induced	low	0	0	0	0	0
FPR1	P21462	yes	multipass_with_exposed_loops	classical_surface_receptor	canonical	0	1	0	1	0
FPR2	P25090	yes	multipass_with_exposed_loops	classical_surface_receptor	canonical	0	1	0	1	0
FPR3	P25089	yes	multipass_with_exposed_loops	cell_state_induced	canonical	0	1	1	1	0
FRAS1	Q86XX4	no	secreted_only	tissue_restricted_surface	low	0	1	0	1	1
FREM2	Q5SZK8	no	other	cell_state_induced	likely	0	1	0	1	1
FREM3	P0C091	yes	classical_surface_receptor	secreted_only	no	0	0	0	0	0
FREY1	C9JXX5	contextual	tissue_restricted_surface	tissue_restricted_surface	low	0	0	0	0	0
FRMD3	A2A2Y4	contextual	tissue_restricted_surface	tissue_restricted_surface	likely	0	0	1	0	0
FRMD7	Q6ZUT3	no	inner_leaflet_anchored	cytoplasmic	no	0	0	1	0	0
FRMPD2	Q68DX3	no	inner_leaflet_anchored	inner_leaflet_anchored	no	1	0	0	1	0
FRRS1L	Q9P0K9	yes	stable_complex_partner	dual_localization	low	0	0	0	1	0
FSD1L	Q9BXM9	no	endomembrane_resident	cytoplasmic	no	0	0	1	0	0
