ncbi_gene_id	gene_symbol	synonyms	chromosome	map_location	description	dbXrefs	hgnc_id	ensembl_gene	mim
6340	SCNN1G	BESC3|ENaCg|ENaCgamma|LDLS2|PHA1|PHA1B3|SCNEG	16	16p12.2	sodium channel epithelial 1 subunit gamma	MIM:600761|HGNC:HGNC:10602|Ensembl:ENSG00000166828|AllianceGenome:HGNC:10602	HGNC:10602	ENSG00000166828	600761
6341	SCO1	MC4DN4|SCOD1	17	17p13.1	synthesis of cytochrome C oxidase 1	MIM:603644|HGNC:HGNC:10603|Ensembl:ENSG00000133028|AllianceGenome:HGNC:10603	HGNC:10603	ENSG00000133028	603644
6342	SCP2	NLTP|NSL-TP|SCOX|SCP-2|SCP-CHI|SCP-X|SCPX|nsLTP	1	1p32.3	sterol carrier protein 2	MIM:184755|HGNC:HGNC:10606|Ensembl:ENSG00000116171|AllianceGenome:HGNC:10606	HGNC:10606	ENSG00000116171	184755
6343	SCT	-	11	11p15.5	secretin	MIM:182099|HGNC:HGNC:10607|Ensembl:ENSG00000070031|AllianceGenome:HGNC:10607	HGNC:10607	ENSG00000070031	182099
6344	SCTR	SECR|SR	2	2q14.2	secretin receptor	MIM:182098|HGNC:HGNC:10608|Ensembl:ENSG00000080293|AllianceGenome:HGNC:10608	HGNC:10608	ENSG00000080293	182098
6345	SRL	SAR	16	16p13.3	sarcalumenin	MIM:604992|HGNC:HGNC:11295|Ensembl:ENSG00000185739|AllianceGenome:HGNC:11295	HGNC:11295	ENSG00000185739	604992
6346	CCL1	I-309|P500|SCYA1|SISe|TCA3	17	17q12	C-C motif chemokine ligand 1	MIM:182281|HGNC:HGNC:10609|Ensembl:ENSG00000108702|AllianceGenome:HGNC:10609	HGNC:10609	ENSG00000108702	182281
6347	CCL2	GDCF-2|HC11|HSMCR30|MCAF|MCP-1|MCP1|SCYA2|SMC-CF	17	17q12	C-C motif chemokine ligand 2	MIM:158105|HGNC:HGNC:10618|Ensembl:ENSG00000108691|AllianceGenome:HGNC:10618	HGNC:10618	ENSG00000108691	158105
6348	CCL3	G0S19-1|LD78|LD78ALPHA|MIP-1-alpha|MIP1A|SCI|SCYA3	17	17q12	C-C motif chemokine ligand 3	MIM:182283|HGNC:HGNC:10627|Ensembl:ENSG00000277632|AllianceGenome:HGNC:10627	HGNC:10627	ENSG00000277632	182283
6349	CCL3L1	464.2|D17S1718|G0S19-2|LD78|LD78-beta(1-70)|LD78BETA|MIP1AP|SCYA3L|SCYA3L1	17	17q21.1	C-C motif chemokine ligand 3 like 1	MIM:601395|HGNC:HGNC:10628|AllianceGenome:HGNC:10628	HGNC:10628		601395
6351	CCL4	ACT2|AT744.1|G-26|HC21|LAG-1|LAG1|MIP-1-beta|MIP1B|MIP1B1|SCYA2|SCYA4	17	17q12	C-C motif chemokine ligand 4	MIM:182284|HGNC:HGNC:10630|Ensembl:ENSG00000275302|AllianceGenome:HGNC:10630	HGNC:10630	ENSG00000275302	182284
6352	CCL5	D17S136E|RANTES|SCYA5|SIS-delta|SISd|TCP228|eoCP	17	17q12	C-C motif chemokine ligand 5	MIM:187011|HGNC:HGNC:10632|Ensembl:ENSG00000271503|AllianceGenome:HGNC:10632	HGNC:10632	ENSG00000271503	187011
6354	CCL7	FIC|MARC|MCP-3|MCP3|NC28|SCYA6|SCYA7	17	17q12	C-C motif chemokine ligand 7	MIM:158106|HGNC:HGNC:10634|Ensembl:ENSG00000108688|AllianceGenome:HGNC:10634	HGNC:10634	ENSG00000108688	158106
6355	CCL8	HC14|MCP-2|MCP2|SCYA10|SCYA8	17	17q12	C-C motif chemokine ligand 8	MIM:602283|HGNC:HGNC:10635|Ensembl:ENSG00000108700|AllianceGenome:HGNC:10635	HGNC:10635	ENSG00000108700	602283
6356	CCL11	SCYA11	17	17q12	C-C motif chemokine ligand 11	MIM:601156|HGNC:HGNC:10610|Ensembl:ENSG00000172156|AllianceGenome:HGNC:10610	HGNC:10610	ENSG00000172156	601156
6357	CCL13	CKb10|MCP-4|NCC-1|NCC1|SCYA13|SCYL1	17	17q12	C-C motif chemokine ligand 13	MIM:601391|HGNC:HGNC:10611|Ensembl:ENSG00000181374|AllianceGenome:HGNC:10611	HGNC:10611	ENSG00000181374	601391
6358	CCL14	CC-1|CC-3|CKB1|HCC-1|HCC-1(1-74)|HCC-1/HCC-3|HCC-3|MCIF|NCC-2|NCC2|SCYA14|SCYL2|SY14	17	17q12	C-C motif chemokine ligand 14	MIM:601392|HGNC:HGNC:10612|Ensembl:ENSG00000276409|AllianceGenome:HGNC:10612	HGNC:10612	ENSG00000276409	601392
6359	CCL15	HCC-2|HMRP-2B|LKN-1|LKN1|MIP-1 delta|MIP-1D|MIP-5|MRP-2B|NCC-3|NCC3|SCYA15|SCYL3|SY15	17	17q12	C-C motif chemokine ligand 15	MIM:601393|HGNC:HGNC:10613|Ensembl:ENSG00000275718|AllianceGenome:HGNC:10613	HGNC:10613	ENSG00000275718	601393
6360	CCL16	CKb12|HCC-4|ILINCK|LCC-1|LEC|LMC|Mtn-1|NCC-4|NCC4|SCYA16|SCYL4	17	17q12	C-C motif chemokine ligand 16	MIM:601394|HGNC:HGNC:10614|Ensembl:ENSG00000275152|AllianceGenome:HGNC:10614	HGNC:10614	ENSG00000275152	601394
6361	CCL17	A-152E5.3|ABCD-2|SCYA17|TARC	16	16q21	C-C motif chemokine ligand 17	MIM:601520|HGNC:HGNC:10615|Ensembl:ENSG00000102970|AllianceGenome:HGNC:10615	HGNC:10615	ENSG00000102970	601520
6362	CCL18	AMAC-1|AMAC1|CKb7|DC-CK1|DCCK1|MIP-4|PARC|SCYA18	17	17q12	C-C motif chemokine ligand 18	MIM:603757|HGNC:HGNC:10616|Ensembl:ENSG00000275385|AllianceGenome:HGNC:10616	HGNC:10616	ENSG00000275385	603757
6363	CCL19	CKb11|ELC|MIP-3b|MIP3B|SCYA19	9	9p13.3	C-C motif chemokine ligand 19	MIM:602227|HGNC:HGNC:10617|Ensembl:ENSG00000172724|AllianceGenome:HGNC:10617	HGNC:10617	ENSG00000172724	602227
6364	CCL20	CKb4|Exodus|LARC|MIP-3-alpha|MIP-3a|MIP3A|SCYA20|ST38	2	2q36.3	C-C motif chemokine ligand 20	MIM:601960|HGNC:HGNC:10619|Ensembl:ENSG00000115009|AllianceGenome:HGNC:10619	HGNC:10619	ENSG00000115009	601960
6366	CCL21	6Ckine|CKb9|ECL|SCYA21|SLC|TCA4	9	9p13.3	C-C motif chemokine ligand 21	MIM:602737|HGNC:HGNC:10620|Ensembl:ENSG00000137077|AllianceGenome:HGNC:10620	HGNC:10620	ENSG00000137077	602737
6367	CCL22	A-152E5.1|ABCD-1|DC/B-CK|MDC|SCYA22|STCP-1	16	16q21	C-C motif chemokine ligand 22	MIM:602957|HGNC:HGNC:10621|Ensembl:ENSG00000102962|AllianceGenome:HGNC:10621	HGNC:10621	ENSG00000102962	602957
6368	CCL23	CK-BETA-8|CKb8|Ckb-8|Ckb-8-1|MIP-3|MIP3|MPIF-1|SCYA23|hmrp-2a	17	17q12	C-C motif chemokine ligand 23	MIM:602494|HGNC:HGNC:10622|Ensembl:ENSG00000274736|AllianceGenome:HGNC:10622	HGNC:10622	ENSG00000274736	602494
6369	CCL24	Ckb-6|MPIF-2|MPIF2|SCYA24	7	7q11.23	C-C motif chemokine ligand 24	MIM:602495|HGNC:HGNC:10623|Ensembl:ENSG00000106178|AllianceGenome:HGNC:10623	HGNC:10623	ENSG00000106178	602495
6370	CCL25	Ck beta-15|Ckb15|SCYA25|TECK|TECKvar	19	19p13.2	C-C motif chemokine ligand 25	MIM:602565|HGNC:HGNC:10624|Ensembl:ENSG00000131142|AllianceGenome:HGNC:10624	HGNC:10624	ENSG00000131142	602565
6372	CXCL6	CKA-3|GCP-2|GCP2|SCYB6	4	4q13.3	C-X-C motif chemokine ligand 6	MIM:138965|HGNC:HGNC:10643|Ensembl:ENSG00000124875|AllianceGenome:HGNC:10643	HGNC:10643	ENSG00000124875	138965
6373	CXCL11	H174|I-TAC|IP-9|IP9|SCYB11|SCYB9B|b-R1	4	4q21.1	C-X-C motif chemokine ligand 11	MIM:604852|HGNC:HGNC:10638|Ensembl:ENSG00000169248|AllianceGenome:HGNC:10638	HGNC:10638	ENSG00000169248	604852
6374	CXCL5	ENA-78|SCYB5	4	4q13.3	C-X-C motif chemokine ligand 5	MIM:600324|HGNC:HGNC:10642|Ensembl:ENSG00000163735|AllianceGenome:HGNC:10642	HGNC:10642	ENSG00000163735	600324
6375	XCL1	ATAC|LPTN|LTN|SCM-1|SCM-1a|SCM1|SCM1A|SCYC1	1	1q24.2	X-C motif chemokine ligand 1	MIM:600250|HGNC:HGNC:10645|Ensembl:ENSG00000143184|AllianceGenome:HGNC:10645	HGNC:10645	ENSG00000143184	600250
6376	CX3CL1	ABCD-3|C3Xkine|CXC3|CXC3C|NTN|NTT|SCYD1|fractalkine|neurotactin	16	16q21	C-X3-C motif chemokine ligand 1	MIM:601880|HGNC:HGNC:10647|Ensembl:ENSG00000006210|AllianceGenome:HGNC:10647	HGNC:10647	ENSG00000006210	601880
6382	SDC1	CD138|SDC|SYND1|syndecan	2	2p24.1	syndecan 1	MIM:186355|HGNC:HGNC:10658|Ensembl:ENSG00000115884|AllianceGenome:HGNC:10658	HGNC:10658	ENSG00000115884	186355
6383	SDC2	CD362|HSPG|HSPG1|SYND2	8	8q22.1	syndecan 2	MIM:142460|HGNC:HGNC:10659|Ensembl:ENSG00000169439|AllianceGenome:HGNC:10659	HGNC:10659	ENSG00000169439	142460
6385	SDC4	SYND4	20	20q13.12	syndecan 4	MIM:600017|HGNC:HGNC:10661|Ensembl:ENSG00000124145|AllianceGenome:HGNC:10661	HGNC:10661	ENSG00000124145	600017
6386	SDCBP	MDA-9|MDA9|SDCBP1|ST1|SYCL|TACIP18	8	8q12.1	syndecan binding protein	MIM:602217|HGNC:HGNC:10662|Ensembl:ENSG00000137575|AllianceGenome:HGNC:10662	HGNC:10662	ENSG00000137575	602217
6387	CXCL12	IRH|PBSF|SCYB12|SDF1|TLSF|TPAR1	10	10q11.21	C-X-C motif chemokine ligand 12	MIM:600835|HGNC:HGNC:10672|Ensembl:ENSG00000107562|AllianceGenome:HGNC:10672	HGNC:10672	ENSG00000107562	600835
6388	SDF2	-	17	17q11.2	stromal cell derived factor 2	MIM:602934|HGNC:HGNC:10675|Ensembl:ENSG00000132581|AllianceGenome:HGNC:10675	HGNC:10675	ENSG00000132581	602934
6389	SDHA	CMD1GG|FP|MC2DN1|NDAXOA|PGL5|PPGL5|SDH1|SDH2|SDHF	5	5p15.33	succinate dehydrogenase complex flavoprotein subunit A	MIM:600857|HGNC:HGNC:10680|Ensembl:ENSG00000073578|AllianceGenome:HGNC:10680	HGNC:10680	ENSG00000073578	600857
6390	SDHB	CWS2|IP|MC2DN4|PGL4|PPGL4|SDH|SDH1|SDH2|SDHIP	1	1p36.13	succinate dehydrogenase complex iron sulfur subunit B	MIM:185470|HGNC:HGNC:10681|Ensembl:ENSG00000117118|AllianceGenome:HGNC:10681	HGNC:10681	ENSG00000117118	185470
6391	SDHC	CYB560|CYBL|PGL3|PPGL3|QPS1|SDH3	1	1q23.3	succinate dehydrogenase complex subunit C	MIM:602413|HGNC:HGNC:10682|Ensembl:ENSG00000143252|AllianceGenome:HGNC:10682	HGNC:10682	ENSG00000143252	602413
6392	SDHD	CBT1|CII-4|CWS3|MC2DN3|PGL|PGL1|PPGL1|QPs3|SDH4|cybS	11	11q23.1	succinate dehydrogenase complex subunit D	MIM:602690|HGNC:HGNC:10683|Ensembl:ENSG00000204370|AllianceGenome:HGNC:10683	HGNC:10683	ENSG00000204370	602690
6395	SEA	-	11	11q13	S13 erythroblastosis (avian) oncogene homolog	MIM:165110|HGNC:HGNC:10695	HGNC:10695		165110
6396	SEC13	D3S1231E|SEC13L1|SEC13R|npp-20	3	3p25.3	SEC13 homolog, nuclear pore and COPII component	MIM:600152|HGNC:HGNC:10697|Ensembl:ENSG00000157020|AllianceGenome:HGNC:10697	HGNC:10697	ENSG00000157020	600152
6397	SEC14L1	PRELID4A|SEC14L	17	17q25.2-q25.3	SEC14 like lipid binding 1	MIM:601504|HGNC:HGNC:10698|Ensembl:ENSG00000129657|AllianceGenome:HGNC:10698	HGNC:10698	ENSG00000129657	601504
6398	SECTM1	K12|SECTM	17	17q25.3	secreted and transmembrane 1	MIM:602602|HGNC:HGNC:10707|Ensembl:ENSG00000141574|AllianceGenome:HGNC:10707	HGNC:10707	ENSG00000141574	602602
6399	TRAPPC2	MIP2A|SEDL|SEDT|TRAPPC2P1|TRS20|ZNF547L|hYP38334	X	Xp22.2	trafficking protein particle complex subunit 2	MIM:300202|HGNC:HGNC:23068|Ensembl:ENSG00000196459|AllianceGenome:HGNC:23068	HGNC:23068	ENSG00000196459	300202
6400	SEL1L	Hrd3|NEDGSAF|NEDHGFA|PRO1063|SEL1-LIKE|SEL1L1	14	14q31.1	SEL1L adaptor subunit of SYVN1 ubiquitin ligase	MIM:602329|HGNC:HGNC:10717|Ensembl:ENSG00000071537|AllianceGenome:HGNC:10717	HGNC:10717	ENSG00000071537	602329
6401	SELE	CD62E|ELAM|ELAM1|ESEL|LECAM2|selectin-e	1	1q24.2	selectin E	MIM:131210|HGNC:HGNC:10718|Ensembl:ENSG00000007908|AllianceGenome:HGNC:10718	HGNC:10718	ENSG00000007908	131210
6402	SELL	CD62L|LAM1|LECAM1|LEU8|LNHR|LSEL|LYAM1|PLNHR|TQ1	1	1q24.2	selectin L	MIM:153240|HGNC:HGNC:10720|Ensembl:ENSG00000188404|AllianceGenome:HGNC:10720	HGNC:10720	ENSG00000188404	153240
6403	SELP	CD62|CD62P|GMP140|GRMP|LECAM3|PADGEM|PSEL	1	1q24.2	selectin P	MIM:173610|HGNC:HGNC:10721|Ensembl:ENSG00000174175|AllianceGenome:HGNC:10721	HGNC:10721	ENSG00000174175	173610
6404	SELPLG	CD162|CLA|PSGL-1|PSGL1	12	12q24.11	selectin P ligand	MIM:600738|HGNC:HGNC:10722|Ensembl:ENSG00000110876|AllianceGenome:HGNC:10722	HGNC:10722	ENSG00000110876	600738
6405	SEMA3F	SEMA-IV|SEMA4|SEMAK	3	3p21.31	semaphorin 3F	MIM:601124|HGNC:HGNC:10728|Ensembl:ENSG00000001617|AllianceGenome:HGNC:10728	HGNC:10728	ENSG00000001617	601124
6406	SEMG1	CT103|SEMG|SGI|dJ172H20.2	20	20q13.12	semenogelin 1	MIM:182140|HGNC:HGNC:10742|Ensembl:ENSG00000124233|AllianceGenome:HGNC:10742	HGNC:10742	ENSG00000124233	182140
6407	SEMG2	SGII	20	20q13.12	semenogelin 2	MIM:182141|HGNC:HGNC:10743|Ensembl:ENSG00000124157|AllianceGenome:HGNC:10743	HGNC:10743	ENSG00000124157	182141
6414	SELENOP	SELP|SEPP|SEPP1|SeP	5	5p12	selenoprotein P	MIM:601484|HGNC:HGNC:10751|Ensembl:ENSG00000250722|AllianceGenome:HGNC:10751	HGNC:10751	ENSG00000250722	601484
6415	SELENOW	SEPW1|selW	19	19q13.33	selenoprotein W	MIM:603235|HGNC:HGNC:10752|Ensembl:ENSG00000178980|AllianceGenome:HGNC:10752	HGNC:10752	ENSG00000178980	603235
6416	MAP2K4	JNKK|JNKK1|MAPKK4|MEK4|MKK4|PRKMK4|SAPKK-1|SAPKK1|SEK1|SERK1|SKK1	17	17p12	mitogen-activated protein kinase kinase 4	MIM:601335|HGNC:HGNC:6844|Ensembl:ENSG00000065559|AllianceGenome:HGNC:6844	HGNC:6844	ENSG00000065559	601335
6418	SET	2PP2A|I2PP2A|IGAAD|IPP2A2|MRD58|PHAPII|TAF-I|TAF-IBETA	9	9q34.11	SET nuclear proto-oncogene	MIM:600960|HGNC:HGNC:10760|Ensembl:ENSG00000119335|AllianceGenome:HGNC:10760	HGNC:10760	ENSG00000119335	600960
6419	SETMAR	METNASE|Mar1	3	3p26.1	SET and mariner transposase domain methyltransferase	MIM:609834|HGNC:HGNC:10762|Ensembl:ENSG00000170364|AllianceGenome:HGNC:10762	HGNC:10762	ENSG00000170364	609834
6421	SFPQ	POMP100|PPP1R140|PSF	1	1p34.3	splicing factor proline and glutamine rich	MIM:605199|HGNC:HGNC:10774|Ensembl:ENSG00000116560|AllianceGenome:HGNC:10774	HGNC:10774	ENSG00000116560	605199
6422	SFRP1	FRP|FRP-1|FRP1|FrzA|SARP2	8	8p11.21	secreted frizzled related protein 1	MIM:604156|HGNC:HGNC:10776|Ensembl:ENSG00000104332|AllianceGenome:HGNC:10776	HGNC:10776	ENSG00000104332	604156
6423	SFRP2	FRP-2|SARP1|SDF-5	4	4q31.3	secreted frizzled related protein 2	MIM:604157|HGNC:HGNC:10777|Ensembl:ENSG00000145423|AllianceGenome:HGNC:10777	HGNC:10777	ENSG00000145423	604157
6424	SFRP4	FRP-4|FRPHE|FRZB-2|PYL|sFRP-4	7	7p14.1	secreted frizzled related protein 4	MIM:606570|HGNC:HGNC:10778|Ensembl:ENSG00000106483|AllianceGenome:HGNC:10778	HGNC:10778	ENSG00000106483	606570
6425	SFRP5	SARP3	10	10q24.2	secreted frizzled related protein 5	MIM:604158|HGNC:HGNC:10779|Ensembl:ENSG00000120057|AllianceGenome:HGNC:10779	HGNC:10779	ENSG00000120057	604158
6426	SRSF1	ASF|NEDFBA|SF2|SF2p33|SFRS1|SRp30a	17	17q22	serine and arginine rich splicing factor 1	MIM:600812|HGNC:HGNC:10780|Ensembl:ENSG00000136450|AllianceGenome:HGNC:10780	HGNC:10780	ENSG00000136450	600812
6427	SRSF2	PR264|SC-35|SC35|SFRS2|SFRS2A|SRp30b	17	17q25.1	serine and arginine rich splicing factor 2	MIM:600813|HGNC:HGNC:10783|Ensembl:ENSG00000161547|AllianceGenome:HGNC:10783	HGNC:10783	ENSG00000161547	600813
6428	SRSF3	SFRS3|SRp20	6	6p21.31-p21.2	serine and arginine rich splicing factor 3	MIM:603364|HGNC:HGNC:10785|Ensembl:ENSG00000112081|AllianceGenome:HGNC:10785	HGNC:10785	ENSG00000112081	603364
6429	SRSF4	SFRS4|SRP75	1	1p35.3	serine and arginine rich splicing factor 4	MIM:601940|HGNC:HGNC:10786|Ensembl:ENSG00000116350|AllianceGenome:HGNC:10786	HGNC:10786	ENSG00000116350	601940
6430	SRSF5	HRS|SFRS5|SRP40	14	14q24.1	serine and arginine rich splicing factor 5	MIM:600914|HGNC:HGNC:10787|Ensembl:ENSG00000100650|AllianceGenome:HGNC:10787	HGNC:10787	ENSG00000100650	600914
6431	SRSF6	B52|HEL-S-91|SFRS6|SRP55	20	20q13.11	serine and arginine rich splicing factor 6	MIM:601944|HGNC:HGNC:10788|Ensembl:ENSG00000124193|AllianceGenome:HGNC:10788	HGNC:10788	ENSG00000124193	601944
6432	SRSF7	9G8|AAG3|SFRS7	2	2p22.1	serine and arginine rich splicing factor 7	MIM:600572|HGNC:HGNC:10789|Ensembl:ENSG00000115875|AllianceGenome:HGNC:10789	HGNC:10789	ENSG00000115875	600572
6433	SFSWAP	SFRS8|SWAP	12	12q24.33	splicing factor SWAP	MIM:601945|HGNC:HGNC:10790|Ensembl:ENSG00000061936|AllianceGenome:HGNC:10790	HGNC:10790	ENSG00000061936	601945
6434	TRA2B	Htra2-beta|PPP1R156|RAMELN|SFRS10|SRFS10|TRA2-BETA|TRAN2B	3	3q27.2	transformer 2 beta homolog	MIM:602719|HGNC:HGNC:10781|Ensembl:ENSG00000136527|AllianceGenome:HGNC:10781	HGNC:10781	ENSG00000136527	602719
6439	SFTPB	PSP-B|SFTB3|SFTP3|SMDP1|SP-B	2	2p11.2	surfactant protein B	MIM:178640|HGNC:HGNC:10801|Ensembl:ENSG00000168878|AllianceGenome:HGNC:10801	HGNC:10801	ENSG00000168878	178640
6440	SFTPC	BRICD6|PSP-C|SFTP2|SMDP2|SP-C	8	8p21.3	surfactant protein C	MIM:178620|HGNC:HGNC:10802|Ensembl:ENSG00000168484|AllianceGenome:HGNC:10802	HGNC:10802	ENSG00000168484	178620
6441	SFTPD	COLEC7|PSP-D|SFTP4|SP-D	10	10q22.3	surfactant protein D	MIM:178635|HGNC:HGNC:10803|Ensembl:ENSG00000133661|AllianceGenome:HGNC:10803	HGNC:10803	ENSG00000133661	178635
6442	SGCA	50DAG|ADL|DAG2|DMDA2|LGMD2D|LGMDR3|SCARMD1|adhalin	17	17q21.33	sarcoglycan alpha	MIM:600119|HGNC:HGNC:10805|Ensembl:ENSG00000108823|AllianceGenome:HGNC:10805	HGNC:10805	ENSG00000108823	600119
6443	SGCB	A3b|LGMD2E|LGMDR4|SGC	4	4q12	sarcoglycan beta	MIM:600900|HGNC:HGNC:10806|Ensembl:ENSG00000163069|AllianceGenome:HGNC:10806	HGNC:10806	ENSG00000163069	600900
6444	SGCD	35DAG|CMD1L|DAGD|LGMDR6|SG-delta|SGCDP|SGD	5	5q33.2-q33.3	sarcoglycan delta	MIM:601411|HGNC:HGNC:10807|Ensembl:ENSG00000170624|AllianceGenome:HGNC:10807	HGNC:10807	ENSG00000170624	601411
6445	SGCG	35DAG|A4|DAGA4|DMDA|DMDA1|LGMD2C|LGMDR5|MAM|SCARMD2|gamma-SG	13	13q12.12	sarcoglycan gamma	MIM:608896|HGNC:HGNC:10809|Ensembl:ENSG00000102683|AllianceGenome:HGNC:10809	HGNC:10809	ENSG00000102683	608896
6446	SGK1	SGK	6	6q23.2	serum/glucocorticoid regulated kinase 1	MIM:602958|HGNC:HGNC:10810|Ensembl:ENSG00000118515|AllianceGenome:HGNC:10810	HGNC:10810	ENSG00000118515	602958
6447	SCG5	7B2|P7B2|SGNE1|SgV	15	15q13.3	secretogranin V	MIM:173120|HGNC:HGNC:10816|Ensembl:ENSG00000166922|AllianceGenome:HGNC:10816	HGNC:10816	ENSG00000166922	173120
6448	SGSH	HSS|MPS3A|SFMD	17	17q25.3	N-sulfoglucosamine sulfohydrolase	MIM:605270|HGNC:HGNC:10818|Ensembl:ENSG00000181523|AllianceGenome:HGNC:10818	HGNC:10818	ENSG00000181523	605270
6449	SGTA	SGT|SGT1|Vpu|alphaSGT|hSGT	19	19p13.3	small glutamine rich tetratricopeptide repeat co-chaperone alpha	MIM:603419|HGNC:HGNC:10819|Ensembl:ENSG00000104969|AllianceGenome:HGNC:10819	HGNC:10819	ENSG00000104969	603419
6450	SH3BGR	21-GARP	21	21q22.2	SH3 domain binding glutamate rich protein	MIM:602230|HGNC:HGNC:10822|Ensembl:ENSG00000185437|AllianceGenome:HGNC:10822	HGNC:10822	ENSG00000185437	602230
6451	SH3BGRL	HEL-S-115	X	Xq21.1	SH3 domain binding glutamate rich protein like	MIM:300190|HGNC:HGNC:10823|Ensembl:ENSG00000131171|AllianceGenome:HGNC:10823	HGNC:10823	ENSG00000131171	300190
6452	SH3BP2	3BP-2|3BP2|CRBM|CRPM|RES4-23	4	4p16.3	SH3 domain binding protein 2	MIM:602104|HGNC:HGNC:10825|Ensembl:ENSG00000087266|AllianceGenome:HGNC:10825	HGNC:10825	ENSG00000087266	602104
6453	ITSN1	ITSN|SH3D1A|SH3P17	21	21q22.11	intersectin 1	MIM:602442|HGNC:HGNC:6183|Ensembl:ENSG00000205726|AllianceGenome:HGNC:6183	HGNC:6183	ENSG00000205726	602442
6455	SH3GL1	CNSA1|EEN|SH3D2B|SH3P8	19	19p13.3	SH3 domain containing GRB2 like 1, endophilin A2	MIM:601768|HGNC:HGNC:10830|Ensembl:ENSG00000141985|AllianceGenome:HGNC:10830	HGNC:10830	ENSG00000141985	601768
6456	SH3GL2	CNSA2|EEN-B1|SH3D2A|SH3P4	9	9p22.2	SH3 domain containing GRB2 like 2, endophilin A1	MIM:604465|HGNC:HGNC:10831|Ensembl:ENSG00000107295|AllianceGenome:HGNC:10831	HGNC:10831	ENSG00000107295	604465
6457	SH3GL3	CNSA3|EEN-B2|HsT19371|SH3D2C|SH3P13	15	15q25.2	SH3 domain containing GRB2 like 3, endophilin A3	MIM:603362|HGNC:HGNC:10832|Ensembl:ENSG00000140600|AllianceGenome:HGNC:10832	HGNC:10832	ENSG00000140600	603362
6461	SHB	bA3J10.2	9	9p13.1	SH2 domain containing adaptor protein B	MIM:600314|HGNC:HGNC:10838|Ensembl:ENSG00000107338|AllianceGenome:HGNC:10838	HGNC:10838	ENSG00000107338	600314
6462	SHBG	ABP|SBP|TEBG	17	17p13.1	sex hormone binding globulin	MIM:182205|HGNC:HGNC:10839|Ensembl:ENSG00000129214|AllianceGenome:HGNC:10839	HGNC:10839	ENSG00000129214	182205
6464	SHC1	SHC|SHCA	1	1q21.3	SHC adaptor protein 1	MIM:600560|HGNC:HGNC:10840|Ensembl:ENSG00000160691|AllianceGenome:HGNC:10840	HGNC:10840	ENSG00000160691	600560
6468	FBXW4	DAC|FBW4|FBWD4|SHFM3|SHSF3	10	10q24.32	F-box and WD repeat domain containing 4	MIM:608071|HGNC:HGNC:10847|Ensembl:ENSG00000107829|AllianceGenome:HGNC:10847	HGNC:10847	ENSG00000107829	608071
6469	SHH	HHG1|HLP3|HPE3|MCOPCB5|SMMCI|ShhNC|TPT|TPTPS	7	7q36.3	sonic hedgehog signaling molecule	MIM:600725|HGNC:HGNC:10848|Ensembl:ENSG00000164690|AllianceGenome:HGNC:10848	HGNC:10848	ENSG00000164690	600725
6470	SHMT1	CSHMT|SHMT|hcSHMT	17	17p11.2	serine hydroxymethyltransferase 1	MIM:182144|HGNC:HGNC:10850|Ensembl:ENSG00000176974|AllianceGenome:HGNC:10850	HGNC:10850	ENSG00000176974	182144
6472	SHMT2	GLYA|HEL-S-51e|NEDCASB|SHMT|mSHMT	12	12q13.3	serine hydroxymethyltransferase 2	MIM:138450|HGNC:HGNC:10852|Ensembl:ENSG00000182199|AllianceGenome:HGNC:10852	HGNC:10852	ENSG00000182199	138450
6473	SHOX	GCFX|PHOG|SHOX1|SHOXY|SS	X|Y	X;Y	SHOX homeobox	MIM:312865|MIM:400020|HGNC:HGNC:10853|Ensembl:ENSG00000185960|Ensembl:ENSG00000292354|AllianceGenome:HGNC:10853	HGNC:10853	ENSG00000185960	312865
6474	SHOX2	OG12|OG12X|SHOT	3	3q25.32	SHOX homeobox 2	MIM:602504|HGNC:HGNC:10854|Ensembl:ENSG00000168779|AllianceGenome:HGNC:10854	HGNC:10854	ENSG00000168779	602504
6476	SI	-	3	3q26.1	sucrase-isomaltase	MIM:609845|HGNC:HGNC:10856|Ensembl:ENSG00000090402|AllianceGenome:HGNC:10856	HGNC:10856	ENSG00000090402	609845
6477	SIAH1	BURHAS|SIAH1A	16	16q12.1	siah E3 ubiquitin protein ligase 1	MIM:602212|HGNC:HGNC:10857|Ensembl:ENSG00000196470|AllianceGenome:HGNC:10857	HGNC:10857	ENSG00000196470	602212
6478	SIAH2	hSiah2	3	3q25.1	siah E3 ubiquitin protein ligase 2	MIM:602213|HGNC:HGNC:10858|Ensembl:ENSG00000181788|AllianceGenome:HGNC:10858	HGNC:10858	ENSG00000181788	602213
6480	ST6GAL1	CDw75|SIAT1|ST6GalI|ST6N	3	3q27.3	ST6 beta-galactoside alpha-2,6-sialyltransferase 1	MIM:109675|HGNC:HGNC:10860|Ensembl:ENSG00000073849|AllianceGenome:HGNC:10860	HGNC:10860	ENSG00000073849	109675
6482	ST3GAL1	Gal-NAc6S|SIAT4A|SIATFL|ST3GalA|ST3GalA.1|ST3GalIA|ST3GalIA,1|ST3O	8	8q24.22	ST3 beta-galactoside alpha-2,3-sialyltransferase 1	MIM:607187|HGNC:HGNC:10862|Ensembl:ENSG00000008513|AllianceGenome:HGNC:10862	HGNC:10862	ENSG00000008513	607187
