hgnc_id	hgnc_symbol	uniprot_acc	ensembl_gene	ncbi_gene_id	binder_target_location	target_unit	target_scope	partner_type	partner_id	partner_members	source_rows	references	directions	exact_pair_assessed	assessment_scope	same_pair_structural_any_site	same_pair_structural_external_site	same_pair_region_external	same_pair_structural_or_region_external	complex_component_contact_support	support_pdb_ids	region_references
HGNC:3688	FGFR1	P11362	ENSG00000077782	2260	membrane	Klotho_FGFR1	complex	protein	Q9GZV9	Q9GZV9	767	reactome;PMID:25772309	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	1	5w21;7ysh	
HGNC:6344	KL	Q9UEF7	ENSG00000133116	9365	membrane_and_secreted	Klotho_FGFR1	complex	protein	Q9GZV9	Q9GZV9	767	reactome;PMID:25772309	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	1	5w21;7ysh;7ysu;7ysw	
HGNC:3681	FGF3	P11487	ENSG00000186895	2248	secreted_only	P11487	protein	protein	P21802	P21802	768	reactome;PMID:25772309	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:3689	FGFR2	P21802	ENSG00000066468	2263	membrane_and_secreted	P21802	protein	protein	P11487	P11487	768	reactome;PMID:25772309	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:3682	FGF4	P08620	ENSG00000075388	2249	secreted_only	P08620	protein	protein	P11362	P11362	769	uniprot;reactome;PMID:27458533;PMID:25772309	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:3688	FGFR1	P11362	ENSG00000077782	2260	membrane	P11362	protein	protein	P08620	P08620	769	uniprot;reactome;PMID:27458533;PMID:25772309	Ligand-Receptor	1	single_protein_pair	0	0	1	1	0		pubmed:14613973|imex:IM-27517
HGNC:3688	FGFR1	P11362	ENSG00000077782	2260	membrane	P11362	protein	protein	P12034	P12034	770	uniprot;reactome;PMID:27458533;PMID:25772309	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:3688	FGFR1	P11362	ENSG00000077782	2260	membrane	P11362	protein	protein	P10767	P10767	771	uniprot;reactome;PMID:27458533;PMID:25772309	Ligand-Receptor	1	single_protein_pair	0	0	1	1	0		pubmed:14613973|imex:IM-27517
HGNC:3689	FGFR2	P21802	ENSG00000066468	2263	membrane_and_secreted	P21802	protein	protein	P21781	P21781	772	reactome;PMID:25772309	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:3686	FGF8	P55075	ENSG00000107831	2253	secreted_only	P55075	protein	protein	P22607	P22607	773	uniprot;reactome;PMID:27458533;PMID:25772309	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:3690	FGFR3	P22607	ENSG00000068078	2261	membrane_and_secreted	P22607	protein	protein	P55075	P55075	773	uniprot;reactome;PMID:27458533;PMID:25772309	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:3687	FGF9	P31371	ENSG00000102678	2254	secreted_only	P31371	protein	protein	P22607	P22607	774	uniprot;reactome;PMID:27458533;PMID:25772309	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:3690	FGFR3	P22607	ENSG00000068078	2261	membrane_and_secreted	P22607	protein	protein	P31371	P31371	774	uniprot;reactome;PMID:27458533;PMID:25772309	Ligand-Receptor	1	single_protein_pair	0	0	1	1	0		pubmed:14613973|imex:IM-27517
HGNC:3695	FGL1	Q08830	ENSG00000104760	2267	secreted_only	Q08830	protein	protein	P18627	P18627	775	uniprot	Ligand-Receptor	1	single_protein_pair	0	0	1	1	0		pubmed:30580966|imex:IM-29536
HGNC:6476	LAG3	P18627	ENSG00000089692	3902	membrane_and_secreted	P18627	protein	protein	Q08830	Q08830	775	uniprot	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:7656	NCAM1	P13591	ENSG00000149294	4684	membrane_and_secreted	P13591	protein	protein	P11362	P11362	776	PMID:12791257	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:3688	FGFR1	P11362	ENSG00000077782	2260	membrane	P11362	protein	protein	P13591	P13591	776	PMID:12791257	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:3760	FLRT1	Q9NZU1	ENSG00000126500	23769	membrane_and_secreted	Q9NZU1	protein	protein	O94910	O94910	777	PMID:29100073;PMID:31354411	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:20973	ADGRL1	O94910	ENSG00000072071	22859	membrane	O94910	protein	protein	Q9NZU1	Q9NZU1	777	PMID:29100073;PMID:31354411	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:3760	FLRT1	Q9NZU1	ENSG00000126500	23769	membrane_and_secreted	Q9NZU1	protein	protein	Q9HAR2	Q9HAR2	778	PMID:29100073;PMID:31354411	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:20974	ADGRL3	Q9HAR2	ENSG00000150471	23284	membrane	Q9HAR2	protein	protein	Q9NZU1	Q9NZU1	778	PMID:29100073;PMID:31354411	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:29943	TENM2	Q9NT68	ENSG00000145934	57451	membrane	TENM2_FLRT1_complex	complex	protein	O94910	O94910	779	uniprot;reactome;IUPHAR	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:3760	FLRT1	Q9NZU1	ENSG00000126500	23769	membrane_and_secreted	TENM2_FLRT1_complex	complex	protein	O94910	O94910	779	uniprot;reactome;IUPHAR	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:20973	ADGRL1	O94910	ENSG00000072071	22859	membrane	O94910	protein	complex	TENM2_FLRT1_complex	Q9NT68;Q9NZU1	779	uniprot;reactome;IUPHAR	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:3760	FLRT1	Q9NZU1	ENSG00000126500	23769	membrane_and_secreted	TENM3_FLRT1_complex	complex	protein	Q9HAR2	Q9HAR2	780	uniprot;reactome;IUPHAR	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:29944	TENM3	Q9P273	ENSG00000218336	55714	membrane	TENM3_FLRT1_complex	complex	protein	Q9HAR2	Q9HAR2	780	uniprot;reactome;IUPHAR	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:20974	ADGRL3	Q9HAR2	ENSG00000150471	23284	membrane	Q9HAR2	protein	complex	TENM3_FLRT1_complex	Q9NZU1;Q9P273	780	uniprot;reactome;IUPHAR	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:29945	TENM4	Q6N022	ENSG00000149256	26011	membrane	TENM4_FLRT1_complex	complex	protein	O94910	O94910	781	uniprot;reactome;IUPHAR	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:3760	FLRT1	Q9NZU1	ENSG00000126500	23769	membrane_and_secreted	TENM4_FLRT1_complex	complex	protein	O94910	O94910	781	uniprot;reactome;IUPHAR	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:20973	ADGRL1	O94910	ENSG00000072071	22859	membrane	O94910	protein	complex	TENM4_FLRT1_complex	Q6N022;Q9NZU1	781	uniprot;reactome;IUPHAR	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:3761	FLRT2	O43155	ENSG00000185070	23768	membrane_and_secreted	O43155	protein	protein	O94910	O94910	782	PMID:29100073;PMID:31354411	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:20973	ADGRL1	O94910	ENSG00000072071	22859	membrane	O94910	protein	protein	O43155	O43155	782	PMID:29100073;PMID:31354411	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:3761	FLRT2	O43155	ENSG00000185070	23768	membrane_and_secreted	O43155	protein	protein	Q9HAR2	Q9HAR2	783	PMID:29100073;PMID:31354411	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:20974	ADGRL3	Q9HAR2	ENSG00000150471	23284	membrane	Q9HAR2	protein	protein	O43155	O43155	783	PMID:29100073;PMID:31354411	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:3762	FLRT3	Q9NZU0	ENSG00000125848	23767	membrane_and_secreted	Q9NZU0	protein	protein	O95490	O95490	784	PMID:29100073;PMID:31354411	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:18582	ADGRL2	O95490	ENSG00000117114	23266	membrane	O95490	protein	protein	Q9NZU0	Q9NZU0	784	PMID:29100073;PMID:31354411	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
HGNC:3762	FLRT3	Q9NZU0	ENSG00000125848	23767	membrane_and_secreted	Q9NZU0	protein	protein	Q9HAR2	Q9HAR2	785	PMID:29100073;PMID:31354411	Ligand-Receptor	1	single_protein_pair	1	1	1	1	0	5cmn	pubmed:26235030|imex:IM-24948
HGNC:20974	ADGRL3	Q9HAR2	ENSG00000150471	23284	membrane	Q9HAR2	protein	protein	Q9NZU0	Q9NZU0	785	PMID:29100073;PMID:31354411	Ligand-Receptor	1	single_protein_pair	1	1	1	1	0	5cmn	pubmed:26235030|imex:IM-24948
HGNC:29943	TENM2	Q9NT68	ENSG00000145934	57451	membrane	TENM2_FLRT3_complex	complex	protein	O94910	O94910	786	uniprot;reactome;IUPHAR	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:3762	FLRT3	Q9NZU0	ENSG00000125848	23767	membrane_and_secreted	TENM2_FLRT3_complex	complex	protein	O94910	O94910	786	uniprot;reactome;IUPHAR	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:20973	ADGRL1	O94910	ENSG00000072071	22859	membrane	O94910	protein	complex	TENM2_FLRT3_complex	Q9NT68;Q9NZU0	786	uniprot;reactome;IUPHAR	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:29943	TENM2	Q9NT68	ENSG00000145934	57451	membrane	TENM2_FLRT3_complex	complex	protein	O95490	O95490	787	uniprot;reactome;IUPHAR	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:3762	FLRT3	Q9NZU0	ENSG00000125848	23767	membrane_and_secreted	TENM2_FLRT3_complex	complex	protein	O95490	O95490	787	uniprot;reactome;IUPHAR	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:18582	ADGRL2	O95490	ENSG00000117114	23266	membrane	O95490	protein	complex	TENM2_FLRT3_complex	Q9NT68;Q9NZU0	787	uniprot;reactome;IUPHAR	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:3762	FLRT3	Q9NZU0	ENSG00000125848	23767	membrane_and_secreted	TENM3_FLRT3_complex	complex	protein	Q9HAR2	Q9HAR2	788	uniprot;reactome;IUPHAR	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	1	5cmn	
HGNC:29944	TENM3	Q9P273	ENSG00000218336	55714	membrane	TENM3_FLRT3_complex	complex	protein	Q9HAR2	Q9HAR2	788	uniprot;reactome;IUPHAR	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:20974	ADGRL3	Q9HAR2	ENSG00000150471	23284	membrane	Q9HAR2	protein	complex	TENM3_FLRT3_complex	Q9NZU0;Q9P273	788	uniprot;reactome;IUPHAR	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	1	5cmn	
HGNC:29945	TENM4	Q6N022	ENSG00000149256	26011	membrane	TENM4_FLRT3_complex	complex	protein	O94910	O94910	789	uniprot;reactome;IUPHAR	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:3762	FLRT3	Q9NZU0	ENSG00000125848	23767	membrane_and_secreted	TENM4_FLRT3_complex	complex	protein	O94910	O94910	789	uniprot;reactome;IUPHAR	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:20973	ADGRL1	O94910	ENSG00000072071	22859	membrane	O94910	protein	complex	TENM4_FLRT3_complex	Q6N022;Q9NZU0	789	uniprot;reactome;IUPHAR	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4070	GABBR1	Q9UBS5	ENSG00000204681	2550	membrane_and_secreted	Q9UBS5	protein	chemical	GABA		1011;790;807;824;841;858;875;892;909;926;943;960;977;994	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:4507	GABBR2	O75899	ENSG00000136928	9568	membrane	O75899	protein	chemical	GABA		1012;791;808;825;842;859;876;893;910;927;944;961;978;995	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:4075	GABRA1	P14867	ENSG00000022355	2554	membrane	GABA-A_a1b2_complex	complex	chemical	GABA		1013;792;809;826;843;860;877;894;911;928;945;962;979;996	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:4082	GABRB2	P47870	ENSG00000145864	2561	membrane	GABA-A_a1b2_complex	complex	chemical	GABA		1013;792;809;826;843;860;877;894;911;928;945;962;979;996	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:4084	GABRD	O14764	ENSG00000187730	2563	membrane	GABA-A_a1b2d_complex	complex	chemical	GABA		1014;793;810;827;844;861;878;895;912;929;946;963;980;997	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:4075	GABRA1	P14867	ENSG00000022355	2554	membrane	GABA-A_a1b2d_complex	complex	chemical	GABA		1014;793;810;827;844;861;878;895;912;929;946;963;980;997	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:4082	GABRB2	P47870	ENSG00000145864	2561	membrane	GABA-A_a1b2d_complex	complex	chemical	GABA		1014;793;810;827;844;861;878;895;912;929;946;963;980;997	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:4075	GABRA1	P14867	ENSG00000022355	2554	membrane	GABA-A_a1b2g2S_complex	complex	chemical	GABA		1015;794;811;828;845;862;879;896;913;930;947;964;981;998	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:4087	GABRG2	P18507	ENSG00000113327	2566	membrane	GABA-A_a1b2g2S_complex	complex	chemical	GABA		1015;794;811;828;845;862;879;896;913;930;947;964;981;998	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:4082	GABRB2	P47870	ENSG00000145864	2561	membrane	GABA-A_a1b2g2S_complex	complex	chemical	GABA		1015;794;811;828;845;862;879;896;913;930;947;964;981;998	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:4075	GABRA1	P14867	ENSG00000022355	2554	membrane	GABA-A_a1b3_complex	complex	chemical	GABA		1016;795;812;829;846;863;880;897;914;931;948;965;982;999	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:4083	GABRB3	P28472	ENSG00000166206	2562	membrane	GABA-A_a1b3_complex	complex	chemical	GABA		1016;795;812;829;846;863;880;897;914;931;948;965;982;999	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:4075	GABRA1	P14867	ENSG00000022355	2554	membrane	GABA-A_a1b3g2S_complex	complex	chemical	GABA		1000;1017;796;813;830;847;864;881;898;915;932;949;966;983	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:4087	GABRG2	P18507	ENSG00000113327	2566	membrane	GABA-A_a1b3g2S_complex	complex	chemical	GABA		1000;1017;796;813;830;847;864;881;898;915;932;949;966;983	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:4083	GABRB3	P28472	ENSG00000166206	2562	membrane	GABA-A_a1b3g2S_complex	complex	chemical	GABA		1000;1017;796;813;830;847;864;881;898;915;932;949;966;983	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:4087	GABRG2	P18507	ENSG00000113327	2566	membrane	GABA-A_a2b3g2S_complex	complex	chemical	GABA		1001;1018;797;814;831;848;865;882;899;916;933;950;967;984	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:4083	GABRB3	P28472	ENSG00000166206	2562	membrane	GABA-A_a2b3g2S_complex	complex	chemical	GABA		1001;1018;797;814;831;848;865;882;899;916;933;950;967;984	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:4076	GABRA2	P47869	ENSG00000151834	2555	membrane	GABA-A_a2b3g2S_complex	complex	chemical	GABA		1001;1018;797;814;831;848;865;882;899;916;933;950;967;984	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:4083	GABRB3	P28472	ENSG00000166206	2562	membrane	GABA-A_a3b3e_complex	complex	chemical	GABA		1002;1019;798;815;832;849;866;883;900;917;934;951;968;985	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:4077	GABRA3	P34903	ENSG00000011677	2556	membrane	GABA-A_a3b3e_complex	complex	chemical	GABA		1002;1019;798;815;832;849;866;883;900;917;934;951;968;985	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:4085	GABRE	P78334	ENSG00000102287	2564	membrane	GABA-A_a3b3e_complex	complex	chemical	GABA		1002;1019;798;815;832;849;866;883;900;917;934;951;968;985	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:4087	GABRG2	P18507	ENSG00000113327	2566	membrane	GABA-A_a3b3g2S_complex	complex	chemical	GABA		1003;1020;799;816;833;850;867;884;901;918;935;952;969;986	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:4083	GABRB3	P28472	ENSG00000166206	2562	membrane	GABA-A_a3b3g2S_complex	complex	chemical	GABA		1003;1020;799;816;833;850;867;884;901;918;935;952;969;986	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:4077	GABRA3	P34903	ENSG00000011677	2556	membrane	GABA-A_a3b3g2S_complex	complex	chemical	GABA		1003;1020;799;816;833;850;867;884;901;918;935;952;969;986	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:4083	GABRB3	P28472	ENSG00000166206	2562	membrane	GABA-A_a3b3o_complex	complex	chemical	GABA		1004;1021;800;817;834;851;868;885;902;919;936;953;970;987	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:4077	GABRA3	P34903	ENSG00000011677	2556	membrane	GABA-A_a3b3o_complex	complex	chemical	GABA		1004;1021;800;817;834;851;868;885;902;919;936;953;970;987	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:14454	GABRQ	Q9UN88	ENSG00000268089	55879	membrane	GABA-A_a3b3o_complex	complex	chemical	GABA		1004;1021;800;817;834;851;868;885;902;919;936;953;970;987	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:4084	GABRD	O14764	ENSG00000187730	2563	membrane	GABA-A_a4b2d_complex	complex	chemical	GABA		1005;1022;801;818;835;852;869;886;903;920;937;954;971;988	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:4082	GABRB2	P47870	ENSG00000145864	2561	membrane	GABA-A_a4b2d_complex	complex	chemical	GABA		1005;1022;801;818;835;852;869;886;903;920;937;954;971;988	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:4078	GABRA4	P48169	ENSG00000109158	2557	membrane	GABA-A_a4b2d_complex	complex	chemical	GABA		1005;1022;801;818;835;852;869;886;903;920;937;954;971;988	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:4084	GABRD	O14764	ENSG00000187730	2563	membrane	GABA-A_a4b3d_complex	complex	chemical	GABA		1006;1023;802;819;836;853;870;887;904;921;938;955;972;989	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:4083	GABRB3	P28472	ENSG00000166206	2562	membrane	GABA-A_a4b3d_complex	complex	chemical	GABA		1006;1023;802;819;836;853;870;887;904;921;938;955;972;989	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:4078	GABRA4	P48169	ENSG00000109158	2557	membrane	GABA-A_a4b3d_complex	complex	chemical	GABA		1006;1023;802;819;836;853;870;887;904;921;938;955;972;989	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:4087	GABRG2	P18507	ENSG00000113327	2566	membrane	GABA-A_a4b3g2S_complex	complex	chemical	GABA		1007;1024;803;820;837;854;871;888;905;922;939;956;973;990	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:4083	GABRB3	P28472	ENSG00000166206	2562	membrane	GABA-A_a4b3g2S_complex	complex	chemical	GABA		1007;1024;803;820;837;854;871;888;905;922;939;956;973;990	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:4078	GABRA4	P48169	ENSG00000109158	2557	membrane	GABA-A_a4b3g2S_complex	complex	chemical	GABA		1007;1024;803;820;837;854;871;888;905;922;939;956;973;990	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:4087	GABRG2	P18507	ENSG00000113327	2566	membrane	GABA-A_a5b3g2S_complex	complex	chemical	GABA		1008;1025;804;821;838;855;872;889;906;923;940;957;974;991	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:4083	GABRB3	P28472	ENSG00000166206	2562	membrane	GABA-A_a5b3g2S_complex	complex	chemical	GABA		1008;1025;804;821;838;855;872;889;906;923;940;957;974;991	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:4079	GABRA5	P31644	ENSG00000186297	2558	membrane	GABA-A_a5b3g2S_complex	complex	chemical	GABA		1008;1025;804;821;838;855;872;889;906;923;940;957;974;991	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:4084	GABRD	O14764	ENSG00000187730	2563	membrane	GABA-A_a6b3d_complex	complex	chemical	GABA		1009;1026;805;822;839;856;873;890;907;924;941;958;975;992	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:4083	GABRB3	P28472	ENSG00000166206	2562	membrane	GABA-A_a6b3d_complex	complex	chemical	GABA		1009;1026;805;822;839;856;873;890;907;924;941;958;975;992	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:4080	GABRA6	Q16445	ENSG00000145863	2559	membrane	GABA-A_a6b3d_complex	complex	chemical	GABA		1009;1026;805;822;839;856;873;890;907;924;941;958;975;992	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:4087	GABRG2	P18507	ENSG00000113327	2566	membrane	GABA-A_a6b3g2S_complex	complex	chemical	GABA		1010;1027;806;823;840;857;874;891;908;925;942;959;976;993	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:4083	GABRB3	P28472	ENSG00000166206	2562	membrane	GABA-A_a6b3g2S_complex	complex	chemical	GABA		1010;1027;806;823;840;857;874;891;908;925;942;959;976;993	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:4080	GABRA6	Q16445	ENSG00000145863	2559	membrane	GABA-A_a6b3g2S_complex	complex	chemical	GABA		1010;1027;806;823;840;857;874;891;908;925;942;959;976;993	uniprot;reactome;IUPHAR	Ligand-Receptor	0	chemical_identity_not_mapped	0	0	0	0	0		
HGNC:4132	GALR1	P47211	ENSG00000166573	2587	membrane	P47211	protein	protein	P22466	P22466	1028	uniprot;reactome;IUPHAR	Ligand-Receptor	1	single_protein_pair	1	0	0	0	0		
HGNC:4132	GALR1	P47211	ENSG00000166573	2587	membrane	GALR1	complex	protein	P22466	P22466	1029	uniprot	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:23624	GPR151	Q8TDV0	ENSG00000173250	134391	membrane	GALR1	complex	protein	P22466	P22466	1029	uniprot	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4133	GALR2	O43603	ENSG00000182687	8811	membrane	O43603	protein	protein	P22466	P22466	1030	uniprot;reactome;IUPHAR	Ligand-Receptor	1	single_protein_pair	1	0	0	0	0		
HGNC:4133	GALR2	O43603	ENSG00000182687	8811	membrane	GALR2	complex	protein	P22466	P22466	1031	uniprot	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:23624	GPR151	Q8TDV0	ENSG00000173250	134391	membrane	GALR2	complex	protein	P22466	P22466	1031	uniprot	Ligand-Receptor	0	complex_component_support_only	0	0	0	0	0		
HGNC:4134	GALR3	O60755	ENSG00000128310	8484	membrane	O60755	protein	protein	P22466	P22466	1032	uniprot;reactome;IUPHAR	Ligand-Receptor	1	single_protein_pair	0	0	0	0	0		
